name, integer_ops, flops, memory_ops, loads, stores, branch_ops, uncond_branch_ops, cond_branch_ops, comparison, cpu_ops, total_ops,vector_ops,data/L1_cache, data/L2_cache, data/L3_cache,num_loops, num_vec_loops, num_par_loops, num_par_dep_loops, num_vec_dep_loops, raw_dep, war_dep, waw_dep, num_bbs, num_edges,PAPI_L1_DCM, PAPI_L1_ICM, PAPI_L2_DCM, PAPI_L2_ICM, PAPI_L1_TCM, PAPI_L2_TCM, PAPI_FPU_IDL, PAPI_TLB_DM, PAPI_TLB_IM, PAPI_TLB_TL, PAPI_STL_ICY, PAPI_HW_INT, PAPI_BR_TKN, PAPI_BR_MSP, PAPI_TOT_INS, PAPI_FP_INS, PAPI_BR_INS, PAPI_VEC_INS, PAPI_RES_STL, PAPI_TOT_CYC, PAPI_L1_DCH, PAPI_L2_DCH, PAPI_L1_DCA, PAPI_L2_DCA, PAPI_L1_ICH, PAPI_L2_ICH, PAPI_L1_ICA, PAPI_L2_ICA, PAPI_L1_ICR, PAPI_L2_TCH, PAPI_L1_TCA, PAPI_L2_TCA, PAPI_FML_INS, PAPI_FAD_INS, PAPI_FDV_INS, PAPI_FSQ_INS, PAPI_FP_OPS, PAPI_SP_OPS, PAPI_DP_OPS,Runtime
trisolv_N600, 3428107, 360000, 3068707, 2706902, 361805, 542103, 361201, 180901, 180901, 902100, 7398917,0,11.022949, 1.377869, 0.043058,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,2701, 53, 2639, 45, 2688, 2674, 8345, 702, 0, 703, 6839, 2, 180938, 633, 6135793, 359400, 181556, 1260300, 1570939, 3758713, 2895842, 21811, 2898471, 24432, 911337, 5, 911313, 51, 911312, 441, 3809933, 26897, 179700, 179700, 600, 600, 359400, 0, 360000,0.001622
trisolv_N700, 4664457, 490000, 4175157, 3683052, 492105, 737453, 491401, 246051, 246051, 1227450, 10067067,0,14.996338, 1.874542, 0.058579,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,2925, 39, 2850, 35, 2898, 2873, 9451, 422, 0, 422, 7250, 3, 246089, 724, 8348394, 489300, 246806, 1715350, 2045566, 4999144, 3938673, 29987, 3941517, 32844, 1238163, 7, 1238136, 40, 1238172, 341, 5179716, 33857, 244650, 244650, 700, 700, 489300, 0, 490000,0.002174
trisolv_N800, 6090807, 640000, 5451607, 4809202, 642405, 962803, 641601, 321201, 321201, 1602800, 13145217,0,19.580078, 2.447510, 0.076485,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,3685, 66, 3591, 42, 3672, 3634, 12134, 675, 0, 676, 10281, 3, 321241, 832, 12823394, 639200, 322057, 2240400, 3121223, 7613408, 5138714, 38624, 5142351, 42261, 1935619, 18, 1935560, 63, 1935636, 435, 7077950, 44372, 319600, 319600, 800, 800, 639200, 0, 640000,0.003219
trisolv_N900, 7707157, 810000, 6898057, 6085352, 812705, 1218153, 811801, 406351, 406351, 2028150, 16633367,0,24.774170, 3.096771, 0.096774,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,3634, 43, 3547, 33, 3600, 3587, 12356, 40, 0, 40, 8860, 4, 406391, 924, 13793594, 809100, 407307, 2835450, 3277389, 8178791, 6504039, 49383, 6507549, 52918, 2041931, 13, 2041872, 49, 2041886, 102, 8549554, 53120, 404550, 404550, 900, 900, 809100, 0, 810000,0.003526
trisolv_N1024, 9975303, 1048576, 8927751, 7876098, 1051653, 1576451, 1050625, 525825, 525825, 2625024, 21528081,0,32.062500, 4.007812, 0.125244,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,3828, 42, 3611, 30, 3771, 3639, 13309, 412, 0, 412, 10010, 5, 525865, 1050, 18377411, 1047552, 526906, 3670528, 3872773, 10181286, 8415135, 64666, 8418821, 68255, 2640540, 13, 2640436, 46, 2640521, 342, 11059269, 69378, 523776, 523776, 1024, 1024, 1047552, 0, 1048576,0.004395
trisolv_N1100, 11509857, 1210000, 10300957, 9087652, 1213305, 1818853, 1212201, 606651, 606651, 3028850, 24839667,0,36.993408, 4.624176, 0.144506,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,5108, 70, 4986, 44, 5091, 5026, 14455, 272, 0, 272, 10392, 6, 606692, 1128, 20598796, 1208900, 607809, 4235550, 4668142, 11963849, 9709039, 73902, 9714151, 78864, 3045690, 14, 3045708, 55, 3045687, 279, 12759818, 80170, 604450, 604450, 1100, 1100, 1208900, 0, 1210000,0.005243
trisolv_N1200, 13696207, 1440000, 12257407, 10813802, 1443605, 2164203, 1442401, 721801, 721801, 3604200, 29557817,0,44.018555, 5.502319, 0.171947,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,6026, 76, 5909, 59, 6026, 5965, 17330, 546, 0, 547, 11729, 6, 721843, 1241, 24511397, 1438800, 723060, 5040600, 5590994, 14274998, 11551007, 87470, 11557031, 93346, 3622656, 18, 3622516, 64, 3622511, 468, 15179596, 95711, 719400, 719400, 1200, 1200, 1438800, 0, 1440000,0.006208
trisolv_N1300, 16072557, 1690000, 14383857, 12689952, 1693905, 2539553, 1692601, 846951, 846951, 4229550, 34685967,0,51.654053, 6.456757, 0.201774,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,6824, 83, 6683, 52, 6837, 6731, 17911, 624, 0, 619, 12755, 7, 846995, 1338, 28763999, 1688700, 848311, 5915650, 6617095, 16808253, 13553599, 102846, 13560173, 109619, 4249450, 17, 4249450, 74, 4249386, 509, 17809694, 112758, 844350, 844350, 1300, 1300, 1688700, 0, 1690000,0.007303
trisolv_N1400, 18638907, 1960000, 16680307, 14716102, 1964205, 2944903, 1962801, 982101, 982101, 4904900, 40224117,0,59.899902, 7.487488, 0.233984,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,7203, 61, 7027, 40, 7209, 7061, 17422, 220, 0, 220, 12895, 8, 982146, 1433, 33356600, 1958600, 983563, 6860700, 7618271, 19424510, 15715859, 119072, 15722925, 126068, 4926407, 20, 4926260, 56, 4926261, 461, 20649439, 128142, 979300, 979300, 1400, 1400, 1958600, 0, 1960000,0.008416
trisolv_N1500, 21395257, 2250000, 19146757, 16892252, 2254505, 3380253, 2253001, 1127251, 1127251, 5630250, 46172267,0,68.756104, 8.594513, 0.268579,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,8183, 70, 7841, 48, 8190, 7872, 19299, 168, 0, 168, 13689, 9, 1127297, 1533, 38289200, 2248500, 1128813, 7875750, 8528699, 22079136, 18038224, 136993, 18046481, 144872, 5653164, 22, 5653165, 70, 5653137, 496, 23699584, 146789, 1124250, 1124250, 1500, 1500, 2248500, 0, 2250000,0.009637
trisolv_N1600, 24341607, 2560000, 21783207, 19218402, 2564805, 3845603, 2563201, 1282401, 1282401, 6405600, 52530417,0,78.222656, 9.777832, 0.305557,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,9180, 92, 8945, 54, 9211, 9022, 21927, 639, 0, 639, 13850, 13, 1282449, 1649, 51246604, 2558400, 1284068, 8960800, 11146315, 29118201, 20515530, 155358, 20524638, 164341, 7711182, 58, 7711090, 89, 7711115, 989, 28235773, 167640, 1279200, 1279200, 1600, 1600, 2558400, 0, 2560000,0.012570
trisolv_N1700, 27477957, 2890000, 24589657, 21694552, 2895105, 4340953, 2893401, 1447551, 1447551, 7230950, 59298567,0,88.299561, 11.037445, 0.344920,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,10016, 80, 9745, 55, 10033, 9812, 24717, 416, 0, 416, 15441, 12, 1447599, 1734, 49174403, 2888300, 1449316, 10115850, 10744721, 28162995, 23162808, 175812, 23172780, 185533, 7256944, 26, 7256950, 80, 7256869, 624, 30429565, 191421, 1444150, 1444150, 1700, 1700, 2888300, 0, 2890000,0.012361
trisolv_N1800, 30804307, 3240000, 27566107, 24320702, 3245405, 4866303, 3243601, 1622701, 1622701, 8106300, 66476717,0,98.986816, 12.373352, 0.386667,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,11637, 79, 10717, 46, 11610, 10751, 25254, 420, 0, 420, 16176, 14, 1622750, 1852, 55127005, 3238200, 1624568, 11340900, 11914424, 31405795, 25963916, 197582, 25975284, 208237, 8133858, 30, 8133815, 81, 8133842, 1740, 34109338, 210474, 1619100, 1619100, 1800, 1800, 3238200, 0, 3240000,0.013812
trisolv_N1900, 34320657, 3610000, 30712557, 27096852, 3615705, 5421653, 3613801, 1807851, 1807851, 9031650, 74064867,0,110.284424, 13.785553, 0.430799,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,11671, 73, 11442, 31, 11649, 11471, 25648, 228, 0, 228, 18212, 16, 1807902, 1936, 61419606, 3608100, 1809819, 12635950, 13015684, 34745521, 28927172, 218952, 28938705, 230403, 9060751, 33, 9060728, 69, 9060732, 681, 37999415, 233130, 1804050, 1804050, 1900, 1900, 3608100, 0, 3610000,0.015406
trisolv_N2000, 38027007, 4000000, 34029007, 30023002, 4006005, 6007003, 4004001, 2003001, 2003001, 10007000, 82063017,0,122.192383, 15.274048, 0.477314,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,12820, 90, 12474, 52, 12769, 12523, 26328, 126, 0, 126, 17970, 17, 2003054, 2049, 68052207, 3998000, 2005071, 14001000, 14491390, 38542252, 32049168, 242592, 32061838, 255112, 10037527, 35, 10037629, 88, 10037612, 623, 42099482, 262485, 1999000, 1999000, 2000, 2000, 3998000, 0, 4000000,0.017043
trisolv_N2100, 41923357, 4410000, 37515457, 33099152, 4416305, 6622353, 4414201, 2208151, 2208151, 11032350, 90471167,0,134.710693, 16.838837, 0.526214,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,14371, 84, 13536, 36, 14388, 13563, 27242, 258, 0, 258, 17861, 19, 2208205, 2145, 75024809, 4407900, 2210322, 15436050, 16214197, 42729671, 35330392, 269035, 35344728, 282509, 11064478, 41, 11064429, 73, 11064512, 1771, 46409331, 287181, 2203950, 2203950, 2100, 2100, 4407900, 0, 4410000,0.018759
trisolv_N2200, 46009707, 4840000, 41171907, 36325302, 4846605, 7267703, 4844401, 2423301, 2423301, 12107700, 99289317,0,147.839355, 18.479919, 0.577497,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,15654, 89, 14400, 37, 15641, 14437, 29463, 112, 0, 112, 18897, 20, 2423358, 2267, 82337412, 4837800, 2425575, 16941100, 17744439, 46845488, 38772001, 295264, 38787818, 309669, 12141414, 47, 12141385, 79, 12141389, 2371, 50929012, 316174, 2418900, 2418900, 2200, 2200, 4837800, 0, 4840000,0.020581
trisolv_N2300, 50286057, 5290000, 44998357, 39701452, 5296905, 7943053, 5294601, 2648451, 2648451, 13233050, 108517467,0,161.578369, 20.197296, 0.631166,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,16504, 97, 15650, 52, 16543, 15703, 31571, 317, 0, 319, 20419, 23, 2648511, 2350, 89990013, 5287700, 2650826, 18516150, 19278356, 51102302, 42374728, 321635, 42391594, 337315, 13268246, 55, 13268276, 100, 13268230, 1252, 55659284, 348973, 2643850, 2643850, 2300, 2300, 5287700, 0, 5290000,0.022461
trisolv_N2400, 54752407, 5760000, 48994807, 43227602, 5767205, 8648403, 5764801, 2883601, 2883601, 14408400, 118155617,0,175.927734, 21.990967, 0.687218,2, 0, 0, 2, 2, 2, 2, 1, 9, 10,17979, 113, 16842, 59, 17986, 16867, 33514, 377, 0, 378, 21945, 24, 2883662, 2462, 97982615, 5757600, 2886078, 20161200, 20693473, 55337741, 46136476, 350029, 46154581, 366862, 14445155, 57, 14445243, 114, 14445220, 1858, 60599539, 374483, 2878800, 2878800, 2400, 2400, 5757600, 0, 5760000,0.024500
trmm_N1, 8, 0, 7, 2, 5, 3, 1, 1, 1, 0, 18,0,0.000061, 0.000008, 0.000000,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,25, 29, 2, 23, 25, 22, 1951, 0, 0, 0, 1658, 0, 37, 22, 193, 0, 54, 2, 213, 1866, 135, 2, 129, 3, 128, 6, 124, 27, 106, 8, 278, 26, 0, 0, 0, 0, 0, 0, 0,0.000002
trmm_N2, 63, 6, 64, 49, 15, 24, 14, 9, 9, 12, 157,0,0.000244, 0.000031, 0.000001,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,23, 25, 5, 23, 34, 31, 2163, 1, 0, 1, 1546, 0, 45, 26, 306, 6, 65, 16, 427, 2372, 261, 2, 249, 7, 201, 9, 203, 30, 204, 12, 474, 42, 4, 2, 0, 0, 6, 0, 6,0.000002
trmm_N4, 605, 72, 544, 461, 83, 150, 94, 55, 55, 144, 1371,0,0.000977, 0.000122, 0.000004,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,25, 32, 9, 29, 37, 30, 2567, 1, 0, 1, 2163, 0, 91, 31, 1360, 72, 123, 170, 882, 3885, 810, 1, 779, 9, 464, 6, 417, 30, 436, 9, 1243, 48, 48, 24, 0, 0, 72, 0, 72,0.000003
trmm_N8, 5349, 672, 4480, 3901, 579, 990, 638, 351, 351, 1344, 11491,0,0.003906, 0.000488, 0.000015,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,25, 33, 10, 22, 44, 38, 2689, 1, 0, 1, 2074, 0, 387, 48, 10392, 672, 467, 1570, 2726, 9689, 5336, 11, 5336, 25, 2049, 10, 1931, 36, 1955, 13, 7304, 70, 448, 224, 0, 0, 672, 0, 672,0.000005
trmm_N16, 44933, 5760, 36352, 31997, 4355, 7038, 4606, 2431, 2431, 11520, 94083,0,0.015625, 0.001953, 0.000061,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,87, 28, 43, 18, 71, 60, 4376, 2, 0, 2, 3627, 0, 2467, 132, 85048, 5760, 2739, 13442, 18157, 53436, 42009, 22, 41991, 66, 13837, 8, 13705, 26, 13755, 18, 55897, 126, 3840, 1920, 0, 0, 5760, 0, 5760,0.000023
trmm_N32, 368133, 47616, 292864, 259069, 33795, 52734, 34814, 17919, 17919, 95232, 761347,0,0.062500, 0.007812, 0.000244,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,177, 28, 145, 19, 174, 164, 10914, 5, 0, 5, 8192, 1, 17955, 738, 691896, 47616, 18995, 111106, 129842, 384570, 333939, 94, 334095, 233, 106399, 5, 106300, 37, 106292, 16, 440399, 372, 31744, 15872, 0, 0, 47616, 0, 47616,0.000163
trmm_N64, 2979845, 387072, 2351104, 2084861, 266243, 407550, 270334, 137215, 137215, 774144, 6125571,0,0.250000, 0.031250, 0.000977,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,537, 35, 439, 20, 534, 450, 45989, 17, 0, 17, 30104, 2, 137252, 3451, 5585081, 387072, 141365, 903170, 956839, 2979572, 2653179, 516, 2653671, 968, 824256, 12, 824268, 35, 823977, 119, 3477902, 1341, 258048, 129024, 0, 0, 387072, 0, 387072,0.001260
trmm_N128, 23977989, 3121152, 18841600, 16728061, 2113539, 3203070, 2129918, 1073151, 1073151, 6242304, 49143811,0,1.000000, 0.125000, 0.003906,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,30833, 64, 605, 26, 30829, 628, 199289, 66, 0, 66, 131088, 10, 1073197, 15053, 44884162, 3121152, 1089597, 7282690, 7394708, 23379294, 21084842, 153164, 21115634, 153786, 6456661, 41, 6456678, 62, 6456734, 150514, 27572368, 155268, 2080768, 1040384, 0, 0, 3121152, 0, 3121152,0.009921
trmm_N256, 192380933, 25067520, 150863872, 134021117, 16842755, 25395198, 16908286, 8486911, 8486911, 50135040, 393707523,0,4.000000, 0.500000, 0.015625,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,138944, 199, 95931, 25, 139276, 95894, 857313, 258, 0, 258, 551962, 82, 8487029, 62865, 359891211, 25067520, 8552582, 58490882, 61989251, 188913962, 168241721, 1056116, 168380280, 1151691, 51025287, 171, 51025107, 197, 51025291, 310746, 219403681, 1156229, 16711680, 8355840, 0, 0, 25067520, 0, 25067520,0.079585
trmm_N300, 309735005, 40365000, 242820000, 215729997, 27090003, 40814998, 27179998, 13634999, 13634999, 80730000, 633735003,0,5.493164, 0.686646, 0.021458,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,253585, 310, 71504, 89, 253934, 71902, 1275713, 354, 0, 355, 842501, 129, 13635164, 86928, 525555314, 40365000, 13725180, 94185002, 104394651, 294940435, 270453930, 1768223, 270706884, 1839640, 82043434, 262, 82043587, 311, 82043812, 1052347, 352750714, 1848283, 26910000, 13455000, 0, 0, 40365000, 0, 40365000,0.129265
trmm_N400, 734640005, 95760000, 575680000, 511519997, 64160003, 96559998, 64319998, 32239999, 32239999, 191520000, 1502640003,0,9.765625, 1.220703, 0.038147,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,457426, 1482, 339903, 52, 458782, 339844, 3048237, 926, 0, 917, 1382076, 474, 32240509, 156173, 2012400658, 95760000, 32400524, 223440002, 375346514, 1081770056, 640002699, 3889135, 640463789, 4229588, 257778882, 1434, 257777287, 1497, 257776661, 497812, 898236004, 4242174, 63840000, 31920000, 0, 0, 95760000, 0, 95760000,0.464761
trmm_N512, 1541275653, 200933376, 1207435264, 1072955389, 134479875, 202244094, 134742014, 67502079, 67502079, 401866752, 3151888387,0,16.000000, 2.000000, 0.062500,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,558314, 894, 534797, 334, 559135, 535200, 3644523, 616, 0, 700, 2278571, 667, 67502775, 257501, 2882405193, 200933376, 67764935, 468844546, 488524702, 1499713940, 1344142891, 8321397, 1344701483, 8855916, 405504482, 664, 405505565, 942, 405504624, 64794, 1750210128, 8870231, 133955584, 66977792, 0, 0, 200933376, 0, 200933376,0.638028
trmm_N600, 2480940005, 323460000, 1943280000, 1726919997, 216360003, 325259998, 216719998, 108539999, 108539999, 646920000, 5072940003,0,21.972656, 2.746582, 0.085831,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,1175677, 1490, 989546, 865, 1176927, 989691, 5538046, 388, 0, 386, 3451926, 1058, 108541089, 354998, 4208221237, 323460000, 108901106, 754740002, 877175839, 2395597140, 2161782495, 13123926, 2162954976, 14112002, 652278714, 2106, 652282302, 1161, 652282859, 647814, 2815237587, 14147713, 215640000, 107820000, 0, 0, 323460000, 0, 323460000,1.044808
trmm_N700, 3940335005, 513765000, 3086020000, 2742529997, 343490003, 516214998, 343979998, 172234999, 172234999, 1027530000, 8056335003,0,29.907227, 3.738403, 0.116825,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,1668988, 1532, 1507307, 1176, 1670598, 1508408, 7599488, 366, 0, 362, 4680860, 1665, 172236701, 484595, 6683356850, 513765000, 172726717, 1198785002, 1392039165, 3801881054, 3432400265, 20814230, 3434068534, 22321464, 1034861851, 472, 1034863638, 1638, 1034864140, 513941, 4468932673, 22358605, 342510000, 171255000, 0, 0, 513765000, 0, 513765000,1.661048
trmm_N800, 5882560005, 767040000, 4606720000, 4094079997, 512640003, 770239998, 513279998, 256959999, 256959999, 1534080000, 12026560003,0,39.062500, 4.882812, 0.152588,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,2348679, 11533, 2179928, 70, 2358447, 2180065, 13304921, 397, 0, 457, 5729243, 3836, 256963872, 635141, 16113603984, 767040000, 257604041, 1789760002, 3000367377, 8641942316, 5119572346, 30909864, 5121922481, 33089242, 2055240378, 11382, 2055239081, 11448, 2055251164, 500453, 7177156298, 33194055, 511360000, 255680000, 0, 0, 767040000, 0, 767040000,3.732665
trmm_N900, 8376615005, 1092285000, 6559380000, 5829569997, 729810003, 1096334998, 730619998, 365714999, 365714999, 2184570000, 17124615003,0,49.438477, 6.179810, 0.193119,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,3198612, 2269, 2944548, 1145, 3202615, 2945736, 13118299, 616, 0, 669, 7881529, 3530, 365718565, 804566, 14206998715, 1092285000, 366528581, 2548665002, 2945180000, 8061143904, 7293534848, 44390423, 7296728196, 47332207, 2196718079, 819, 2196724130, 5615, 2196720643, 658785, 9493449665, 47786545, 728190000, 364095000, 0, 0, 1092285000, 0, 1092285000,3.532886
trmm_N1024, 12339118085, 1609039872, 9661579264, 8586788861, 1074790403, 1614282750, 1075838974, 538443775, 538443775, 3218079744, 25224019971,0,64.000000, 8.000000, 0.250000,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,3358536, 3136, 3182300, 496, 3358510, 3182792, 15807774, 1336, 9, 1105, 9133483, 5387, 538449199, 1042830, 23072347588, 1609039872, 539497790, 3754426370, 4230241273, 12302350473, 10744245842, 65729728, 10747604518, 68912908, 3232764141, 6695, 3232763584, 2208, 3232767382, 1151459, 13980369492, 71377233, 1072693248, 536346624, 0, 0, 1609039872, 0, 1609039872,5.221664
trmm_N1100, 15296215005, 1994685000, 11976580000, 10644369997, 1332210003, 2000734998, 1333419998, 667314999, 667314999, 3989370000, 31268215003,0,73.852539, 9.231567, 0.288486,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,5261948, 2673, 5032661, 1887, 5262210, 5033746, 20080795, 627, 0, 1115, 11782715, 6518, 667321591, 1205746, 25941801807, 1994685000, 668531539, 4654265002, 5471312381, 14810744282, 13314779637, 80876072, 13320039769, 85907023, 4007528913, 1025, 4007547677, 6859, 4007543742, 651233, 17327578317, 86286309, 1329790000, 664895000, 0, 0, 1994685000, 0, 1994685000,6.509225
trmm_N1200, 19859760005, 2589840000, 15549120000, 13819679997, 1729440003, 2597039998, 1730879998, 866159999, 866159999, 5179680000, 40595760003,0,87.890625, 10.986328, 0.343323,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,6427564, 3966, 6175010, 2003, 6425073, 6176271, 23856563, 40, 0, 42, 13706381, 8496, 866168532, 1438714, 33680888680, 2589840000, 867608548, 6042960002, 7275656642, 19398625619, 17285857208, 104396826, 17292279863, 110569966, 5201447343, 3869, 5201448163, 3243, 5201407723, 478417, 22493663024, 110908767, 1726560000, 863280000, 0, 0, 2589840000, 0, 2589840000,8.582219
trmm_N1300, 25251135005, 3292965000, 19769620000, 17570929997, 2198690003, 3301414998, 2200379998, 1101034999, 1101034999, 6585930000, 51615135003,0,103.149414, 12.893677, 0.402927,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,7903950, 6103, 7615292, 2331, 7902869, 7618105, 28505707, 241, 0, 245, 16152614, 11079, 1101046032, 1687507, 42823766503, 3292965000, 1102736380, 7683585002, 9279027159, 24689029731, 21976439804, 133160809, 21984327291, 140766167, 6611445818, 7178, 6611454789, 3331, 6611450951, 524171, 28595773349, 143342184, 2195310000, 1097655000, 0, 0, 3292965000, 0, 3292965000,11.061775
trmm_N1400, 31539340005, 4113060000, 24692080000, 21946119997, 2745960003, 4122859998, 2747919998, 1374939999, 1374939999, 8226120000, 64467340003,0,119.628906, 14.953613, 0.467300,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,9854834, 3417, 9406164, 2347, 9858073, 9408190, 33308270, 328, 0, 319, 18845391, 13365, 1374953401, 1959479, 53487433549, 4113060000, 1376913418, 9597140002, 11277081673, 30520439512, 27446610776, 166291120, 27456468921, 175697140, 8255631892, 4262, 8255633831, 4726, 8255634371, 1040374, 35712080965, 180689103, 2742040000, 1371020000, 0, 0, 4113060000, 0, 4113060000,13.500257
trmm_N1500, 38793375005, 5059125000, 30370500000, 26993249997, 3377250003, 5070374998, 3379499998, 1690874999, 1690874999, 10118250000, 79293375003,0,137.329102, 17.166138, 0.536442,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,11952565, 4446, 11509799, 2087, 11954978, 11510261, 39081448, 613, 0, 579, 21767812, 16519, 1690891554, 2251724, 65788891707, 5059125000, 1693141569, 11804625002, 14045177300, 37712206070, 33757103481, 205162046, 33768952463, 216683723, 10152172669, 3374, 10152179080, 4077, 10152169621, 1306996, 43921116796, 219328825, 3372750000, 1686375000, 0, 0, 5059125000, 0, 5059125000,16.586091
trmm_N1600, 47082240005, 6140160000, 36858880000, 32760319997, 4098560003, 6152959998, 4101119998, 2051839999, 2051839999, 12280320000, 96234240003,0,156.250000, 19.531250, 0.610352,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,13974861, 93236, 13139863, 350, 14070030, 13138751, 59867617, 216, 0, 218, 23687716, 30319, 2051870345, 2573005, 128966430875, 6140160000, 2054430301, 14327040002, 23986580635, 69083450036, 40954187817, 248328312, 40968161953, 261461579, 16413128631, 90820, 16413218493, 91088, 16413221086, 1463821, 57381462882, 263246571, 4093440000, 2046720000, 0, 0, 6140160000, 0, 6140160000,29.834393
trmm_N1700, 56474935005, 7365165000, 44211220000, 39295329997, 4915890003, 7379614998, 4918779998, 2460834999, 2460834999, 14730330000, 115430935003,0,176.391602, 22.048950, 0.689030,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,16047247, 4445, 15415306, 2715, 16044702, 15417572, 51124250, 448, 0, 462, 27667564, 24935, 2460860275, 2898686, 95773180388, 7365165000, 2463750227, 17185385002, 23046075288, 57506262754, 49138498026, 301469015, 49154650422, 316926835, 14774134518, 2346, 14774111016, 6678, 14774179257, 1153764, 63928792148, 321172149, 4910110000, 2455055000, 0, 0, 7365165000, 0, 7365165000,24.108578
trmm_N1800, 67040460005, 8743140000, 52481520000, 46646279997, 5835240003, 8759339998, 5838479998, 2920859999, 2920859999, 17486280000, 137024460003,0,197.753906, 24.719238, 0.772476,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,19105397, 11211, 17951572, 3662, 18950737, 17951645, 58556342, 2358, 0, 2181, 31358698, 28798, 2920888834, 3251189, 113690008983, 8743140000, 2924128856, 20400660002, 25064667554, 66430421611, 58328830936, 353534142, 58347770777, 371474338, 17535453642, 4712, 17535460836, 5838, 17535473422, 1893231, 75883237139, 377854264, 5828760000, 2914380000, 0, 0, 8743140000, 0, 8743140000,28.678314
trmm_N1900, 78847815005, 10283085000, 61723780000, 54861169997, 6862610003, 10301134998, 6866219998, 3434914999, 3434914999, 20566170000, 161155815003,0,220.336914, 27.542114, 0.860691,3, 0, 0, 3, 3, 2, 2, 1, 13, 15,22586287, 6409, 21697502, 3657, 22590455, 21697285, 66019766, 906, 0, 903, 35027981, 34165, 3434949056, 3625364, 133712630768, 10283085000, 3438559169, 23993865002, 28531833544, 76613361220, 68598246299, 422094164, 68620358712, 442920759, 20620727683, 2342, 20620751357, 9786, 20620734099, 2625051, 89241156147, 446345964, 6855390000, 3427695000, 0, 0, 10283085000, 0, 10283085000,34.338055
