name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
jacobi-1d-imper_N1024_1300,20800,0.634766,0.079346,0.001102,4134,96,2799,136,8,2667603,2137,3595,3544,0.015243
jacobi-1d-imper_N1024_1400,22400,0.683594,0.085449,0.001187,12022,245,12414,863,7,2870459,2127,12008,13665,0.016393
jacobi-1d-imper_N1024_1500,24000,0.732422,0.091553,0.001272,24393,264,24426,1450,7,3083100,2144,24036,26568,0.017580
jacobi-1d-imper_N1024_1600,25600,0.781250,0.097656,0.001356,18456,122,18592,312,52,3285982,2138,19856,18513,0.018746
jacobi-1d-imper_N1024_1700,27200,0.830078,0.103760,0.001441,34442,301,34090,180,8,3494923,2134,34438,38244,0.019930
jacobi-1d-imper_N1024_1800,28800,0.878906,0.109863,0.001526,20782,151,21202,185,9,3692675,2147,19842,22675,0.020996
jacobi-1d-imper_N1024_1900,30400,0.927734,0.115967,0.001611,24442,168,28800,198,9,3900517,2176,38212,23811,0.022208
jacobi-1d-imper_N1024_2000,32000,0.976562,0.122070,0.001695,61813,150,62264,174,10,4111462,2154,60472,61582,0.023431
jacobi-1d-imper_N1024_2100,33600,1.025391,0.128174,0.001780,317172,198,318176,266,10,4308993,2351,317202,365528,0.024560
jacobi-1d-imper_N1024_2200,35200,1.074219,0.134277,0.001865,789965,159,788916,178,333,4519307,2162,789777,852335,0.025838
jacobi-1d-imper_N1024_2300,36800,1.123047,0.140381,0.001950,1171863,167,1171228,228,11,4722137,2163,1171757,1228442,0.027012
jacobi-1d-imper_N1024_2400,38400,1.171875,0.146484,0.002035,1222978,230,1222783,232,12,4932692,2165,1222622,1357497,0.028301
jacobi-1d-imper_N1100_64,1024,0.031250,0.003906,0.000054,120,27,141,71,4,141407,2221,53,116,0.000778
jacobi-1d-imper_N1100_128,2048,0.062500,0.007812,0.000109,172,38,128,80,4,281657,1125,52,166,0.001651
jacobi-1d-imper_N1100_256,4096,0.125000,0.015625,0.000217,173,36,297,100,3,564380,2230,120,188,0.003224
jacobi-1d-imper_N1100_300,4800,0.146484,0.018311,0.000254,251,48,219,92,3,661160,2227,132,343,0.003782
jacobi-1d-imper_N1100_400,6400,0.195312,0.024414,0.000339,230,44,200,255,3,882265,2232,171,327,0.005037
jacobi-1d-imper_N1100_512,8192,0.250000,0.031250,0.000434,522,45,440,88,4,1128666,2242,231,438,0.006440
jacobi-1d-imper_N1100_600,9600,0.292969,0.036621,0.000509,369,78,574,100,4,1322257,2258,257,484,0.007535
jacobi-1d-imper_N1100_700,11200,0.341797,0.042725,0.000593,712,52,460,98,5,1543383,2269,341,634,0.008787
jacobi-1d-imper_N1100_800,12800,0.390625,0.048828,0.000678,606,72,490,118,29,1763365,2251,714,864,0.010074
jacobi-1d-imper_N1100_900,14400,0.439453,0.054932,0.000763,683,67,583,106,5,1985552,2259,470,826,0.011251
jacobi-1d-imper_N1100_1024,16384,0.500000,0.062500,0.000868,933,68,820,119,7,2260574,2286,1458,2361,0.012894
jacobi-1d-imper_N1100_1100,17600,0.537109,0.067139,0.000932,2794,88,1126,130,6,2425582,2266,1067,1500,0.013856
jacobi-1d-imper_N1100_1200,19200,0.585938,0.073242,0.001017,23352,233,12350,159,6,2653448,2291,18672,2870,0.015093
jacobi-1d-imper_N1100_1300,20800,0.634766,0.079346,0.001102,13111,115,9035,182,29,2864909,2277,12719,13349,0.016318
jacobi-1d-imper_N1100_1400,22400,0.683594,0.085449,0.001187,24853,130,25119,221,8,3091615,2282,19355,24993,0.017585
jacobi-1d-imper_N1100_1500,24000,0.732422,0.091553,0.001272,14207,159,14799,186,7,3310277,2307,13691,17688,0.018898
jacobi-1d-imper_N1100_1600,25600,0.781250,0.097656,0.001356,17389,136,17773,215,38,3526314,2294,17536,17221,0.020150
jacobi-1d-imper_N1100_1700,27200,0.830078,0.103760,0.001441,37782,210,36684,189,30,3751273,2309,36790,39703,0.021462
jacobi-1d-imper_N1100_1800,28800,0.878906,0.109863,0.001526,39821,127,43510,390,9,3974187,2308,35863,41170,0.022652
jacobi-1d-imper_N1100_1900,30400,0.927734,0.115967,0.001611,42354,172,44371,228,10,4196628,2311,44178,46699,0.023891
jacobi-1d-imper_N1100_2000,32000,0.976562,0.122070,0.001695,47354,139,46067,177,9,4409750,2316,45355,55509,0.025115
jacobi-1d-imper_N1100_2100,33600,1.025391,0.128174,0.001780,327255,157,323198,199,10,4635541,2314,324417,327334,0.026361
jacobi-1d-imper_N1100_2200,35200,1.074219,0.134277,0.001865,829814,179,830676,262,10,4852256,2318,830475,900423,0.027670
jacobi-1d-imper_N1100_2300,36800,1.123047,0.140381,0.001950,1257110,212,1257931,227,11,5078596,4521,1258526,1443262,0.029074
jacobi-1d-imper_N1100_2400,38400,1.171875,0.146484,0.002035,1313642,181,1313741,208,11,5299808,2331,1313602,1458239,0.030294
jacobi-1d-imper_N1200_64,1024,0.031250,0.003906,0.000054,135,29,105,73,2,152446,992,92,152,0.000843
jacobi-1d-imper_N1200_128,2048,0.062500,0.007812,0.000109,169,31,169,78,3,308535,2427,71,186,0.001762
jacobi-1d-imper_N1200_256,4096,0.125000,0.015625,0.000217,239,33,423,89,3,615655,1234,128,276,0.003542
jacobi-1d-imper_N1200_300,4800,0.146484,0.018311,0.000254,250,47,193,206,3,720054,2433,113,308,0.004130
jacobi-1d-imper_N1200_400,6400,0.195312,0.024414,0.000339,232,229,454,139,4,962461,2435,184,312,0.005519
jacobi-1d-imper_N1200_512,8192,0.250000,0.031250,0.000434,337,43,261,84,5,1231932,2440,446,859,0.007047
jacobi-1d-imper_N1200_600,9600,0.292969,0.036621,0.000509,361,55,623,319,4,1442477,2462,254,523,0.008242
jacobi-1d-imper_N1200_700,11200,0.341797,0.042725,0.000593,465,55,456,373,20,1682472,2511,373,640,0.009617
jacobi-1d-imper_N1200_800,12800,0.390625,0.048828,0.000678,534,66,888,119,6,1924874,2493,501,870,0.010967
jacobi-1d-imper_N1200_900,14400,0.439453,0.054932,0.000763,655,65,1160,203,5,2166853,2463,609,1079,0.012364
jacobi-1d-imper_N1200_1024,16384,0.500000,0.062500,0.000868,918,406,1352,525,31,2465368,2469,892,1232,0.014028
jacobi-1d-imper_N1200_1100,17600,0.537109,0.067139,0.000932,1340,87,1755,245,7,2646516,2595,1078,1461,0.015082
jacobi-1d-imper_N1200_1200,19200,0.585938,0.073242,0.001017,7311,101,4144,131,43,2883838,2505,7193,8330,0.016463
jacobi-1d-imper_N1200_1300,20800,0.634766,0.079346,0.001102,14817,715,27015,317,7,3130399,2515,24620,26028,0.017826
jacobi-1d-imper_N1200_1400,22400,0.683594,0.085449,0.001187,26902,104,24704,146,27,3369697,2485,20369,15124,0.019201
jacobi-1d-imper_N1200_1500,24000,0.732422,0.091553,0.001272,32342,654,32528,179,7,3610779,2490,34507,34401,0.020608
jacobi-1d-imper_N1200_1600,25600,0.781250,0.097656,0.001356,36491,143,38382,676,8,3853335,2512,38673,38483,0.021979
jacobi-1d-imper_N1200_1700,27200,0.830078,0.103760,0.001441,22693,185,22189,753,9,4086894,2514,20020,22284,0.023338
jacobi-1d-imper_N1200_1800,28800,0.878906,0.109863,0.001526,25845,141,25523,291,9,4330901,2519,25027,25441,0.024682
jacobi-1d-imper_N1200_1900,30400,0.927734,0.115967,0.001611,50715,155,50197,177,33,4576836,2521,50255,52013,0.026119
jacobi-1d-imper_N1200_2000,32000,0.976562,0.122070,0.001695,52247,1297,51573,185,53,4809226,2525,50971,54833,0.027436
jacobi-1d-imper_N1200_2100,33600,1.025391,0.128174,0.001780,370950,167,371510,281,10,5049162,2524,371015,381554,0.028819
jacobi-1d-imper_N1200_2200,35200,1.074219,0.134277,0.001865,887238,213,887258,219,10,5294938,2527,887335,926983,0.030215
jacobi-1d-imper_N1200_2300,36800,1.123047,0.140381,0.001950,1371680,600,1371939,299,11,5533348,2541,1372086,1845499,0.031670
jacobi-1d-imper_N1200_2400,38400,1.171875,0.146484,0.002035,1431921,268,1433134,330,11,5780552,2534,1431888,1952904,0.033099
jacobi-1d-imper_N1300_64,1024,0.031250,0.003906,0.000054,131,29,143,69,2,167751,1323,38,138,0.000965
jacobi-1d-imper_N1300_128,2048,0.062500,0.007812,0.000109,142,35,177,99,2,331553,2621,72,227,0.001918
jacobi-1d-imper_N1300_256,4096,0.125000,0.015625,0.000217,220,41,227,90,3,665653,2628,334,276,0.003775
jacobi-1d-imper_N1300_300,4800,0.146484,0.018311,0.000254,255,49,237,98,3,781462,2646,111,652,0.004430
jacobi-1d-imper_N1300_400,6400,0.195312,0.024414,0.000339,235,42,259,90,3,1041372,2645,223,408,0.005945
jacobi-1d-imper_N1300_512,8192,0.250000,0.031250,0.000434,321,152,242,236,4,1333862,2643,422,478,0.007614
jacobi-1d-imper_N1300_600,9600,0.292969,0.036621,0.000509,437,50,421,159,4,1564832,2645,253,506,0.008926
jacobi-1d-imper_N1300_700,11200,0.341797,0.042725,0.000593,517,143,498,112,4,1823881,2657,445,615,0.010350
jacobi-1d-imper_N1300_800,12800,0.390625,0.048828,0.000678,1364,69,605,108,5,2083982,2663,983,1006,0.011925
jacobi-1d-imper_N1300_900,14400,0.439453,0.054932,0.000763,761,84,715,224,5,2343982,2661,535,922,0.013397
jacobi-1d-imper_N1300_1024,16384,0.500000,0.062500,0.000868,899,237,1146,609,34,2671069,2674,966,1864,0.015233
jacobi-1d-imper_N1300_1100,17600,0.537109,0.067139,0.000932,1235,120,1239,132,32,2868557,2679,1073,1647,0.016385
jacobi-1d-imper_N1300_1200,19200,0.585938,0.073242,0.001017,28500,83,27343,120,6,3131513,2703,27179,28080,0.017911
jacobi-1d-imper_N1300_1300,20800,0.634766,0.079346,0.001102,4931,113,3576,156,7,3389133,2703,10567,16665,0.019346
jacobi-1d-imper_N1300_1400,22400,0.683594,0.085449,0.001187,35320,238,33719,143,7,3651291,2692,29375,34427,0.020781
jacobi-1d-imper_N1300_1500,24000,0.732422,0.091553,0.001272,34733,189,34467,159,7,3916530,2706,34316,36244,0.022342
jacobi-1d-imper_N1300_1600,25600,0.781250,0.097656,0.001356,33391,112,36249,162,32,4172819,2726,34456,37655,0.023801
jacobi-1d-imper_N1300_1700,27200,0.830078,0.103760,0.001441,45358,120,43383,821,30,4444950,2729,43279,46791,0.025275
jacobi-1d-imper_N1300_1800,28800,0.878906,0.109863,0.001526,28745,124,30248,166,9,4692832,2718,27317,33333,0.026747
jacobi-1d-imper_N1300_1900,30400,0.927734,0.115967,0.001611,33953,126,34094,176,11,4951212,2634,31387,39340,0.028248
jacobi-1d-imper_N1300_2000,32000,0.976562,0.122070,0.001695,71313,164,71335,1141,10,5218582,2766,70939,75159,0.029730
jacobi-1d-imper_N1300_2100,33600,1.025391,0.128174,0.001780,424722,6359,423732,1289,10,5481500,2766,424271,461984,0.031183
jacobi-1d-imper_N1300_2200,35200,1.074219,0.134277,0.001865,1002629,162,1002566,199,10,5745784,2763,1001767,1338654,0.032787
jacobi-1d-imper_N1300_2300,36800,1.123047,0.140381,0.001950,1486381,158,1486432,225,11,6004945,2747,1485777,1661962,0.034373
jacobi-1d-imper_N1300_2400,38400,1.171875,0.146484,0.002035,1551345,182,1552596,227,35,6258498,2747,1550240,1594741,0.035850
jacobi-1d-imper_N1400_64,1024,0.031250,0.003906,0.000054,167,29,110,69,3,177851,1144,41,214,0.001040
jacobi-1d-imper_N1400_128,2048,0.062500,0.007812,0.000109,138,29,121,75,2,357047,2825,72,201,0.002030
jacobi-1d-imper_N1400_256,4096,0.125000,0.015625,0.000217,186,33,495,115,3,719655,1435,131,305,0.004056
jacobi-1d-imper_N1400_300,4800,0.146484,0.018311,0.000254,241,42,179,99,19,840061,2897,139,325,0.004846
jacobi-1d-imper_N1400_400,6400,0.195312,0.024414,0.000339,289,44,272,95,24,1122878,1439,177,405,0.006404
jacobi-1d-imper_N1400_512,8192,0.250000,0.031250,0.000434,367,54,333,99,21,1436464,2847,232,451,0.008202
jacobi-1d-imper_N1400_600,9600,0.292969,0.036621,0.000509,380,56,716,103,4,1685669,2851,278,517,0.009592
jacobi-1d-imper_N1400_700,11200,0.341797,0.042725,0.000593,508,57,426,107,4,1964264,2900,340,769,0.011200
jacobi-1d-imper_N1400_800,12800,0.390625,0.048828,0.000678,940,147,507,461,5,2245669,2883,756,872,0.012792
jacobi-1d-imper_N1400_900,14400,0.439453,0.054932,0.000763,714,75,728,104,5,2522896,2874,743,1100,0.014359
jacobi-1d-imper_N1400_1024,16384,0.500000,0.062500,0.000868,1542,206,1619,521,30,2876277,2880,1031,2536,0.016390
jacobi-1d-imper_N1400_1100,17600,0.537109,0.067139,0.000932,1352,94,1474,131,27,3086999,2889,1366,2396,0.017622
jacobi-1d-imper_N1400_1200,19200,0.585938,0.073242,0.001017,23165,122,27692,226,6,3378042,2890,29364,15946,0.019252
jacobi-1d-imper_N1400_1300,20800,0.634766,0.079346,0.001102,16349,97,7053,135,7,3648494,2898,4537,17629,0.020873
jacobi-1d-imper_N1400_1400,22400,0.683594,0.085449,0.001187,9951,111,8817,167,7,3928504,2906,12004,5618,0.022420
jacobi-1d-imper_N1400_1500,24000,0.732422,0.091553,0.001272,10307,135,10661,180,7,4207083,2922,10718,12204,0.024046
jacobi-1d-imper_N1400_1600,25600,0.781250,0.097656,0.001356,38422,913,44889,160,9,4497418,2938,42247,47888,0.025640
jacobi-1d-imper_N1400_1700,27200,0.830078,0.103760,0.001441,46623,152,46023,884,30,4776465,2935,46521,47241,0.027276
jacobi-1d-imper_N1400_1800,28800,0.878906,0.109863,0.001526,48477,305,48206,205,9,5061186,2922,49117,53250,0.028831
jacobi-1d-imper_N1400_1900,30400,0.927734,0.115967,0.001611,31864,138,31762,171,41,5332472,2955,34594,33719,0.030368
jacobi-1d-imper_N1400_2000,32000,0.976562,0.122070,0.001695,79027,140,82145,2379,9,5630397,2963,80676,84068,0.032039
jacobi-1d-imper_N1400_2100,33600,1.025391,0.128174,0.001780,434922,167,432659,236,12,5895555,2935,431506,466214,0.033560
jacobi-1d-imper_N1400_2200,35200,1.074219,0.134277,0.001865,1032256,150,1033413,207,35,6182678,2984,1033326,1173979,0.035257
jacobi-1d-imper_N1400_2300,36800,1.123047,0.140381,0.001950,1601574,417,1602105,193,11,6458334,2952,1601988,1875082,0.037094
jacobi-1d-imper_N1400_2400,38400,1.171875,0.146484,0.002035,1672182,181,1671103,3053,11,6732747,2973,1671154,1852623,0.038625
jacobi-1d-imper_N1500_64,1024,0.031250,0.003906,0.000054,122,30,146,67,2,190551,25,41,131,0.001166
jacobi-1d-imper_N1500_128,2048,0.062500,0.007812,0.000109,171,31,128,80,40,382558,3021,65,153,0.002203
jacobi-1d-imper_N1500_256,4096,0.125000,0.015625,0.000217,184,38,235,85,3,768064,3029,97,349,0.004408
jacobi-1d-imper_N1500_300,4800,0.146484,0.018311,0.000254,207,67,168,96,3,900060,3033,108,379,0.005121
jacobi-1d-imper_N1500_400,6400,0.195312,0.024414,0.000339,297,48,267,89,3,1201577,3045,297,388,0.006872
jacobi-1d-imper_N1500_512,8192,0.250000,0.031250,0.000434,384,277,393,94,5,1539080,3091,452,785,0.008791
jacobi-1d-imper_N1500_600,9600,0.292969,0.036621,0.000509,662,297,448,183,4,1807742,3053,492,485,0.010280
jacobi-1d-imper_N1500_700,11200,0.341797,0.042725,0.000593,545,63,611,96,4,2104277,3072,430,835,0.011997
jacobi-1d-imper_N1500_800,12800,0.390625,0.048828,0.000678,712,129,556,108,23,2408497,3071,624,980,0.013761
jacobi-1d-imper_N1500_900,14400,0.439453,0.054932,0.000763,614,77,1175,112,5,2707194,3159,697,631,0.015399
jacobi-1d-imper_N1500_1024,16384,0.500000,0.062500,0.000868,1030,83,1095,132,6,3081123,3108,2060,1301,0.017549
jacobi-1d-imper_N1500_1100,17600,0.537109,0.067139,0.000932,16282,737,16313,118,7,3312823,3088,29241,17430,0.018864
jacobi-1d-imper_N1500_1200,19200,0.585938,0.073242,0.001017,31377,133,31412,123,6,3609711,3114,16779,32290,0.020554
jacobi-1d-imper_N1500_1300,20800,0.634766,0.079346,0.001102,32508,986,32487,161,8,3909701,3106,32907,35199,0.022302
jacobi-1d-imper_N1500_1400,22400,0.683594,0.085449,0.001187,19811,100,30965,166,37,4211493,3139,19700,32067,0.024020
jacobi-1d-imper_N1500_1500,24000,0.732422,0.091553,0.001272,39451,182,40369,129,7,4514548,3140,39852,41124,0.025740
jacobi-1d-imper_N1500_1600,25600,0.781250,0.097656,0.001356,38608,159,41063,144,9,4817549,3152,40345,41990,0.027454
jacobi-1d-imper_N1500_1700,27200,0.830078,0.103760,0.001441,49118,200,46409,378,41,5117513,3146,48141,50834,0.029143
jacobi-1d-imper_N1500_1800,28800,0.878906,0.109863,0.001526,52542,229,50913,250,9,5420407,3140,52186,58264,0.030919
jacobi-1d-imper_N1500_1900,30400,0.927734,0.115967,0.001611,37518,206,40245,247,9,5716678,3152,35315,44085,0.032542
jacobi-1d-imper_N1500_2000,32000,0.976562,0.122070,0.001695,59978,1779,61391,204,9,6012111,3145,59194,72549,0.034295
jacobi-1d-imper_N1500_2100,33600,1.025391,0.128174,0.001780,460576,188,465710,214,12,6310671,3151,467338,498070,0.036024
jacobi-1d-imper_N1500_2200,35200,1.074219,0.134277,0.001865,1156629,20978,1156313,210,10,6622425,3162,1154326,1413558,0.037825
jacobi-1d-imper_N1500_2300,36800,1.123047,0.140381,0.001950,1715094,384,1714969,439,11,6925375,3189,1715138,1860883,0.039615
jacobi-1d-imper_N1500_2400,38400,1.171875,0.146484,0.002035,1791331,421,1789889,296,12,7215497,3169,1790661,2032995,0.041363
jacobi-1d-imper_N1600_64,1024,0.031250,0.003906,0.000054,135,28,110,77,2,204798,2699,80,133,0.001123
jacobi-1d-imper_N1600_128,2048,0.062500,0.007812,0.000109,178,34,160,154,2,408736,3241,59,175,0.002294
jacobi-1d-imper_N1600_256,4096,0.125000,0.015625,0.000217,176,33,354,81,4,820862,3235,135,261,0.004703
jacobi-1d-imper_N1600_300,4800,0.146484,0.018311,0.000254,245,62,237,107,3,960058,3248,141,298,0.005441
jacobi-1d-imper_N1600_400,6400,0.195312,0.024414,0.000339,430,43,576,87,3,1283362,3266,174,403,0.007355
jacobi-1d-imper_N1600_512,8192,0.250000,0.031250,0.000434,345,45,328,181,5,1641678,1666,252,828,0.009351
jacobi-1d-imper_N1600_600,9600,0.292969,0.036621,0.000509,600,112,367,383,4,1924446,3285,677,517,0.010983
jacobi-1d-imper_N1600_700,11200,0.341797,0.042725,0.000593,445,54,569,173,5,2251261,3267,419,1150,0.012797
jacobi-1d-imper_N1600_800,12800,0.390625,0.048828,0.000678,755,68,615,104,5,2568210,3265,919,962,0.014582
jacobi-1d-imper_N1600_900,14400,0.439453,0.054932,0.000763,951,164,1017,116,5,2888021,3274,1224,1215,0.016491
jacobi-1d-imper_N1600_1024,16384,0.500000,0.062500,0.000868,3119,113,1098,105,6,3287851,3288,1267,1185,0.018706
jacobi-1d-imper_N1600_1100,17600,0.537109,0.067139,0.000932,5935,154,14031,146,6,3530067,3292,14123,9987,0.020125
jacobi-1d-imper_N1600_1200,19200,0.585938,0.073242,0.001017,1986,163,17734,122,7,3852708,3298,17792,18852,0.021958
jacobi-1d-imper_N1600_1300,20800,0.634766,0.079346,0.001102,14920,262,8660,188,36,4169682,3318,15376,20937,0.023707
jacobi-1d-imper_N1600_1400,22400,0.683594,0.085449,0.001187,41101,136,37975,311,28,4492899,3314,36877,45795,0.025665
jacobi-1d-imper_N1600_1500,24000,0.732422,0.091553,0.001272,40771,173,24491,673,8,4812938,3334,20189,19951,0.027442
jacobi-1d-imper_N1600_1600,25600,0.781250,0.097656,0.001356,45594,157,45104,170,8,5137665,3324,42097,47042,0.029512
jacobi-1d-imper_N1600_1700,27200,0.830078,0.103760,0.001441,31214,119,30536,795,8,5452941,3334,28658,29650,0.031050
jacobi-1d-imper_N1600_1800,28800,0.878906,0.109863,0.001526,30350,268,34361,473,9,5769493,3338,35597,35507,0.032832
jacobi-1d-imper_N1600_1900,30400,0.927734,0.115967,0.001611,59420,144,56795,161,34,6104283,3373,68430,61124,0.034805
jacobi-1d-imper_N1600_2000,32000,0.976562,0.122070,0.001695,68517,172,65421,403,31,6414293,3384,66031,72350,0.036557
jacobi-1d-imper_N1600_2100,33600,1.025391,0.128174,0.001780,494213,293,509325,300,182,6734033,3404,497977,519592,0.038495
jacobi-1d-imper_N1600_2200,35200,1.074219,0.134277,0.001865,1184678,280,1184448,283,61,7061760,3400,1184340,1245227,0.040321
jacobi-1d-imper_N1600_2300,36800,1.123047,0.140381,0.001950,1824619,282,1826698,301,81,7381422,3414,1827200,1921569,0.042279
jacobi-1d-imper_N1600_2400,38400,1.171875,0.146484,0.002035,1904763,292,1902826,380,106,7705477,3418,1908004,2047636,0.044199
jacobi-1d-imper_N1700_64,1024,0.031250,0.003906,0.000054,152,28,119,76,4,215971,32,64,165,0.001193
jacobi-1d-imper_N1700_128,2048,0.062500,0.007812,0.000109,131,37,138,77,2,433559,3427,59,204,0.002492
jacobi-1d-imper_N1700_256,4096,0.125000,0.015625,0.000217,194,170,175,215,3,870457,3442,102,603,0.004941
jacobi-1d-imper_N1700_300,4800,0.146484,0.018311,0.000254,193,45,231,91,7,1020054,3683,112,292,0.005825
jacobi-1d-imper_N1700_400,6400,0.195312,0.024414,0.000339,228,70,385,308,21,1360066,3443,177,1266,0.007812
jacobi-1d-imper_N1700_512,8192,0.250000,0.031250,0.000434,352,44,333,78,11,1744271,3483,237,1174,0.009948
jacobi-1d-imper_N1700_600,9600,0.292969,0.036621,0.000509,471,62,459,115,4,2043473,3456,372,589,0.011663
jacobi-1d-imper_N1700_700,11200,0.341797,0.042725,0.000593,519,57,525,103,4,2383486,3501,467,854,0.013615
jacobi-1d-imper_N1700_800,12800,0.390625,0.048828,0.000678,614,244,571,116,7,2726880,3476,468,785,0.015559
jacobi-1d-imper_N1700_900,14400,0.439453,0.054932,0.000763,820,118,798,521,5,3066893,3483,725,1006,0.017491
jacobi-1d-imper_N1700_1024,16384,0.500000,0.062500,0.000868,1201,108,2016,120,6,3493138,3490,1161,1641,0.019892
jacobi-1d-imper_N1700_1100,17600,0.537109,0.067139,0.000932,1726,212,1608,587,6,3748618,3510,1361,1931,0.021378
jacobi-1d-imper_N1700_1200,19200,0.585938,0.073242,0.001017,2341,181,1786,177,35,4088621,3518,1664,2616,0.023426
jacobi-1d-imper_N1700_1300,20800,0.634766,0.079346,0.001102,10804,115,20037,150,7,4431247,3522,17802,21118,0.025210
jacobi-1d-imper_N1700_1400,22400,0.683594,0.085449,0.001187,17096,194,20605,379,8,4770986,3514,13555,20258,0.027221
jacobi-1d-imper_N1700_1500,24000,0.732422,0.091553,0.001272,25720,143,22247,678,7,5113727,3522,25457,23515,0.029216
jacobi-1d-imper_N1700_1600,25600,0.781250,0.097656,0.001356,49217,284,52600,164,8,5460238,3581,52858,53462,0.031113
jacobi-1d-imper_N1700_1700,27200,0.830078,0.103760,0.001441,33112,309,32339,158,39,5793676,3536,29611,37372,0.033066
jacobi-1d-imper_N1700_1800,28800,0.878906,0.109863,0.001526,57936,234,56519,329,9,6138729,3553,60740,67429,0.035076
jacobi-1d-imper_N1700_1900,30400,0.927734,0.115967,0.001611,62592,139,65384,401,9,6478284,3557,64906,71833,0.036854
jacobi-1d-imper_N1700_2000,32000,0.976562,0.122070,0.001695,72511,137,72709,228,44,6818910,3579,72677,74063,0.038914
jacobi-1d-imper_N1700_2100,33600,1.025391,0.128174,0.001780,524312,219,539074,224,34,7162803,3571,527394,599014,0.040758
jacobi-1d-imper_N1700_2200,35200,1.074219,0.134277,0.001865,1255705,205,1255269,203,10,7493862,3570,1255062,1438753,0.042863
jacobi-1d-imper_N1700_2300,36800,1.123047,0.140381,0.001950,1943650,146,1943628,217,11,7853609,3579,1943502,2117012,0.044917
jacobi-1d-imper_N1700_2400,38400,1.171875,0.146484,0.002035,2026808,228,2026764,318,11,8181797,5650,2030044,2649446,0.046839
jacobi-1d-imper_N1800_64,1024,0.031250,0.003906,0.000054,119,27,105,77,2,228649,1470,40,127,0.001370
jacobi-1d-imper_N1800_128,2048,0.062500,0.007812,0.000109,170,33,128,71,33,459050,3620,60,166,0.002660
jacobi-1d-imper_N1800_256,4096,0.125000,0.015625,0.000217,235,40,218,87,18,921661,3641,134,1339,0.005311
jacobi-1d-imper_N1800_300,4800,0.146484,0.018311,0.000254,355,40,240,135,3,1081853,3634,203,368,0.006200
jacobi-1d-imper_N1800_400,6400,0.195312,0.024414,0.000339,295,44,266,92,3,1443682,3652,225,412,0.008216
jacobi-1d-imper_N1800_512,8192,0.250000,0.031250,0.000434,458,330,574,561,28,1846994,3659,261,543,0.010529
jacobi-1d-imper_N1800_600,9600,0.292969,0.036621,0.000509,378,288,450,94,69,2163670,3661,283,581,0.012379
jacobi-1d-imper_N1800_700,11200,0.341797,0.042725,0.000593,499,65,495,92,5,2529140,3674,360,752,0.014414
jacobi-1d-imper_N1800_800,12800,0.390625,0.048828,0.000678,624,156,652,120,5,2885476,3738,622,993,0.016446
jacobi-1d-imper_N1800_900,14400,0.439453,0.054932,0.000763,836,88,935,154,5,3249100,3681,1015,1146,0.018533
jacobi-1d-imper_N1800_1024,16384,0.500000,0.062500,0.000868,1075,229,1651,109,6,3698458,3693,4203,1413,0.021068
jacobi-1d-imper_N1800_1100,17600,0.537109,0.067139,0.000932,19461,111,13600,115,6,3969134,3735,19783,19995,0.022650
jacobi-1d-imper_N1800_1200,19200,0.585938,0.073242,0.001017,3834,170,14979,134,7,4331170,3841,3655,3992,0.024673
jacobi-1d-imper_N1800_1300,20800,0.634766,0.079346,0.001102,20932,104,27347,172,7,4691869,3722,18229,34902,0.026735
jacobi-1d-imper_N1800_1400,22400,0.683594,0.085449,0.001187,43950,114,43345,234,491,5055590,3727,42851,43317,0.028819
jacobi-1d-imper_N1800_1500,24000,0.732422,0.091553,0.001272,48422,680,46592,158,8,5422783,3731,48461,51778,0.030837
jacobi-1d-imper_N1800_1600,25600,0.781250,0.097656,0.001356,50169,230,49943,196,8,5777260,3739,49622,49539,0.032897
jacobi-1d-imper_N1800_1700,27200,0.830078,0.103760,0.001441,32141,116,31430,984,8,6139066,3763,30639,32603,0.035028
jacobi-1d-imper_N1800_1800,28800,0.878906,0.109863,0.001526,62372,147,62303,276,47,6504878,3781,61749,64479,0.036999
jacobi-1d-imper_N1800_1900,30400,0.927734,0.115967,0.001611,48107,176,47484,197,10,6859990,3814,46822,49623,0.039080
jacobi-1d-imper_N1800_2000,32000,0.976562,0.122070,0.001695,73404,184,77549,233,10,7219991,3768,78421,84471,0.041141
jacobi-1d-imper_N1800_2100,33600,1.025391,0.128174,0.001780,530156,155,531917,259,10,7587203,3777,528754,543289,0.043332
jacobi-1d-imper_N1800_2200,35200,1.074219,0.134277,0.001865,1330133,294,1331284,253,34,7944548,3786,1326265,1508747,0.045286
jacobi-1d-imper_N1800_2300,36800,1.123047,0.140381,0.001950,2071558,3603,2074001,294,11,8307100,3791,2073280,2325988,0.047505
jacobi-1d-imper_N1800_2400,38400,1.171875,0.146484,0.002035,2148768,189,2149850,538,37,8664301,3834,2149678,2651611,0.050376
jacobi-1d-imper_N1900_64,1024,0.031250,0.003906,0.000054,159,44,106,70,2,245152,2845,56,140,0.001394
jacobi-1d-imper_N1900_128,2048,0.062500,0.007812,0.000109,143,35,168,78,72,484557,3826,74,171,0.002758
