name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
fdtd-2d_N1300_1800,77770400,2373.364258,296.670532,2.966705,4858752779,317451501,299632589,318328011,2913,12636000013,7027038,303369608,299508189,58.036118
fdtd-2d_N1300_1900,86650400,2644.360352,330.545044,3.305450,5561043614,358581590,403139892,357394135,1168,14079000013,7417952,387330586,510686262,64.518136
fdtd-2d_N1300_2000,96010400,2930.004883,366.250610,3.662506,6082166671,423017554,382636083,437770949,2362,15600000013,7813543,397816249,383697064,71.635596
fdtd-2d_N1300_2100,105850400,3230.297852,403.787231,4.037872,6805871819,524744545,624140598,525264455,5025,17199000013,8326743,623957925,624124004,78.709142
fdtd-2d_N1300_2200,116170400,3545.239258,443.154907,4.431549,7464777424,486040836,691826663,486643592,7765,18876000013,8859168,693496670,691735168,87.038219
fdtd-2d_N1400_1100,29051200,886.572266,110.821533,1.108215,1899490077,38080637,198178735,36059652,29,5082000013,4751814,196246427,196495022,23.193309
fdtd-2d_N1400_1200,34571200,1055.029297,131.878662,1.318787,2168923664,60998236,199969976,61158767,3967,6048000013,5048804,207242910,166351796,27.613017
fdtd-2d_N1400_1300,40571200,1238.134766,154.766846,1.547668,2456059643,96071333,177510674,94830125,19,7098000013,5524341,182960967,171756975,32.564698
fdtd-apml_N32,1082880,33.046875,4.130859,0.041309,17960,1921,9553,2057,186,66605,49,9522,9712,0.001955
fdtd-apml_N64,8522752,260.093750,32.511719,0.325117,140035,11002,77297,11518,640,528461,134,76162,76847,0.015258
fdtd-apml_N128,67639296,2064.187500,258.023438,2.580234,1386551,103702,694965,105296,312,4210829,32880,694922,697747,0.124604
fdtd-apml_N256,538980352,16448.375000,2056.046875,20.560469,14526091,651974,8044095,686051,5043,33620237,130414,8033216,8008339,1.000205
fdtd-apml_N300,866894400,26455.517578,3306.939697,33.069397,27125752,1004283,20453182,1019609,6808,54090313,180637,20432519,20491142,1.449278
fdtd-apml_N400,2053139200,62656.835938,7832.104492,78.321045,81776585,2175606,35472128,2177675,13528,128160413,322622,35485387,35366381,3.416352
fdtd-apml_N512,4303380480,131328.750000,16416.093750,164.160937,211191084,4508403,108640917,4579100,21063,268698125,753842,108578169,108658454,7.995693
fdtd-apml_N600,6923548800,211289.941406,26411.242676,264.112427,356381936,7430793,122163010,7452847,11948,432360613,765415,121863566,121694425,11.529180
fdtd-apml_N700,10991713600,335440.478516,41930.059814,419.300598,611953905,12284684,182322659,12433236,18748,686490713,1286218,181904721,182326832,18.413370
fdtd-apml_N800,16404518400,500626.171875,62578.271484,625.782715,961319880,17482574,259109837,17479964,34062,1024640813,1975414,258634936,259199421,27.257940
fdtd-apml_N900,23353963200,712706.396484,89088.299561,890.882996,1392472555,23107488,374987845,23066996,55820,1458810913,2579870,374691935,375037491,38.800961
fdtd-apml_N1024,34393341952,1049601.500000,131200.187500,1312.001875,2080094798,33473731,935195830,35530877,111523,2148533261,4924171,934316401,935195704,63.890572
fdtd-apml_N1100,42630772800,1300987.939453,162623.492432,1626.234924,2552390250,44154575,681784685,44722521,114309,2663211113,4788836,681151729,681894610,70.857320
fdtd-apml_N1200,55342137600,1688908.007812,211113.500977,2111.135010,3306684825,59405695,944008717,60518550,157112,3457441213,6269580,943343660,943788933,92.265120
floyd-warshall_N64,32768,1.000000,0.125000,0.001250,2322,134,1443,208,3,270286,4164,1294,1409,0.001226
floyd-warshall_N128,131072,4.000000,0.500000,0.005000,254860,690,25281,703,2,2129806,16518,25233,25347,0.009983
floyd-warshall_N256,524288,16.000000,2.000000,0.020000,2078470,233328,185419,232451,2,16908046,65889,185658,183956,0.074277
floyd-warshall_N300,720000,21.972656,2.746582,0.027466,3351154,327646,243506,327647,5,27179714,90310,243186,243490,0.116381
floyd-warshall_N400,1280000,39.062500,4.882812,0.048828,7982558,872542,587178,874401,1636,64319614,160815,585572,587202,0.426191
floyd-warshall_N512,2097152,64.000000,8.000000,0.080000,16770095,2987816,1033152,2986913,2,134741518,262179,1032717,1033781,0.645366
floyd-warshall_N600,2880000,87.890625,10.986328,0.109863,26993961,2840446,1638402,2846766,3626,216719414,360616,1632522,1638455,0.849741
floyd-warshall_N700,3920000,119.628906,14.953613,0.149536,42885079,3988618,2731041,3997477,4,343979314,491358,2740421,2724776,1.328305
floyd-warshall_N800,5120000,156.250000,19.531250,0.195312,64057088,6164221,4108173,6167907,1174,513279214,641663,4107410,4110148,3.799851
floyd-warshall_N900,6480000,197.753906,24.719238,0.247192,91199525,7139597,5628371,7153857,12,730619114,811070,5651908,5615602,2.823038
floyd-warshall_N1024,8388608,256.000000,32.000000,0.320000,134403701,11278031,6061086,11279988,9,1075837966,1049669,6063389,6059060,4.655082
floyd-warshall_N1100,9680000,295.410156,36.926270,0.369263,167149551,11340673,9595680,11337665,1624,1333418914,1211151,9596547,9552487,5.388030
floyd-warshall_N1200,11520000,351.562500,43.945312,0.439453,217659325,14122933,12130795,14115174,6,1730878814,1444369,12162224,12146939,6.674594
floyd-warshall_N1300,13520000,412.597656,51.574707,0.515747,277506249,17279802,17288964,17297115,3900,2200378714,1693558,17305717,17218655,8.704822
floyd-warshall_N1400,15680000,478.515625,59.814453,0.598145,346208716,20854620,19003761,20857935,13,2747918614,1962844,19123267,18918658,11.992477
floyd-warshall_N1500,18000000,549.316406,68.664551,0.686646,427145516,25152159,25047310,25169346,4379,3379498514,2253064,25120025,24825656,13.849104
floyd-warshall_N1600,20480000,625.000000,78.125000,0.781250,519590684,37385829,29860906,37506001,2004,4101118414,2563294,29933591,29897628,28.039291
floyd-warshall_N1700,23120000,705.566406,88.195801,0.881958,634114121,36725468,39798962,36738740,16,4918778314,2895268,39772973,40098538,18.991375
floyd-warshall_N1800,25920000,791.015625,98.876953,0.988770,750355331,45720995,43303360,45777903,1047,5838478214,3241991,42772904,42961541,22.737479
floyd-warshall_N1900,28880000,881.347656,110.168457,1.101685,888682152,59056429,50970748,59012357,10,6866218114,3614034,51273085,51304193,26.917048
floyd-warshall_N2000,32000000,976.562500,122.070312,1.220703,1045952445,73600297,62007220,73623444,10,8007998014,4004231,61995595,62235201,31.602506
floyd-warshall_N2100,35280000,1076.660156,134.582520,1.345825,1352386813,81266729,73786070,80935145,2247,9269817914,4415622,74492468,74077303,36.487882
floyd-warshall_N2200,38720000,1181.640625,147.705078,1.477051,1814923145,87919742,89712946,87845278,4307,10657677814,4844455,88712598,88636172,42.049651
floyd-warshall_N2300,42320000,1291.503906,161.437988,1.614380,2349056200,96412729,118458104,96313773,3385,12177577714,5294860,119261508,119619475,48.049725
floyd-warshall_N2400,46080000,1406.250000,175.781250,1.757812,2913912685,112080041,116388971,112069420,2682,13835517614,5766071,116027836,116196944,54.610675
gemm_N64,98304,3.000000,0.375000,0.003750,59902,282,15313,361,17,266317,4171,15001,14704,0.000991
gemm_N128,393216,12.000000,1.500000,0.015000,2084357,1317,956801,1650,41,2113677,16525,953999,956522,0.008623
gemm_N256,1572864,48.000000,6.000000,0.060000,16873531,16818701,16795935,16818653,317,16843021,65797,16796353,16796417,0.117369
gemm_N300,2160000,65.917969,8.239746,0.082397,4364930,3448462,4169232,3448174,412,27090313,90310,4173939,4268019,0.119221
gemm_N400,3840000,117.187500,14.648438,0.146484,68020696,8015152,64202252,8014152,4480,64160413,160417,64198731,64188202,0.413123
gemm_N512,6291456,192.000000,24.000000,0.240000,134981078,134481014,134651548,134481103,5905,134480397,262566,134591928,134594288,0.938761
gemm_N600,8640000,263.671875,32.958984,0.329590,222832839,27106691,216864953,27107680,13550,216360613,361047,197866768,216391728,0.959425
gemm_N700,11760000,358.886719,44.860840,0.448608,419530572,47335568,344610708,47336522,11311,343490713,490728,344736993,344543162,1.574080
gemm_N800,15360000,468.750000,58.593750,0.585938,529016044,146239563,512403590,114668747,12654,512640813,640814,512429585,512384272,3.621296
gemm_N900,19440000,593.261719,74.157715,0.741577,821099204,91566173,732378721,91562015,26112,729810913,810917,732543641,732383011,3.284323
gemm_N1024,25165824,768.000000,96.000000,0.960000,1078966951,1076027898,1076852004,1076060138,30864,1074791437,1049616,1076857815,1076855005,7.319156
gemm_N1100,29040000,886.230469,110.778809,1.107788,1499621422,167790272,1337306973,167327177,24432,1332211113,1211149,1337625296,1337723486,5.916272
gemm_N1200,34560000,1054.687500,131.835938,1.318359,1844643741,226059822,1732686020,226055999,55410,1729441213,1441392,1732629512,1733079781,7.262734
gemm_N1300,40560000,1237.792969,154.724121,1.547241,2475717155,275844651,2206308505,275842569,30960,2198691313,1691316,2206745411,2207035909,9.772538
gemm_N1400,47040000,1435.546875,179.443359,1.794434,3091184909,345144387,2758895025,343842601,24046,2745961413,1961428,2758948220,2758569148,11.268587
gemm_N1500,54000000,1647.949219,205.993652,2.059937,3803176068,441977847,3393293995,441707342,38570,3377251513,2251543,3392659443,3392666705,15.066990
gemm_N1600,61440000,1875.000000,234.375000,2.343750,4166771776,4160779830,4098675094,4161040801,103006,4098561613,2561680,4098661058,4098693573,37.856049
gemm_N1700,69360000,2116.699219,264.587402,2.645874,5535483626,617783983,4938730457,617149112,70468,4915891713,2891759,4938611961,4938904987,23.400644
gemm_N1800,77760000,2373.046875,296.630859,2.966309,6568580056,731581148,5864214368,731227176,106953,5835241813,3241837,5864055018,5864171958,29.914346
gemm_N1900,86640000,2644.042969,330.505371,3.305054,7726738093,870218315,6894321687,869915135,106818,6862611913,3611976,6894341491,6894298424,50.667829
gemm_N2000,96000000,2929.687500,366.210938,3.662109,8551139247,4133856942,8017571315,4132692244,25817,8004002013,4002215,8017541283,8017573877,62.592131
gemm_N2100,105840000,3229.980469,403.747559,4.037476,10430837014,1240610710,9309933807,1240708437,99029,9265412113,4412156,9309921716,9309866133,78.341083
gemm_N2200,116160000,3544.921875,443.115234,4.431152,11991056128,1339340527,10704499038,1339310380,320755,10652842213,4850494,10704410705,10704492652,66.427790
gemm_N2300,126960000,3874.511719,484.313965,4.843140,13703720693,1580341565,12228076086,1580657670,97520,12172292313,5292632,12228062919,12228029831,104.452839
gemm_N2400,138240000,4218.750000,527.343750,5.273438,14326714700,14261434411,13850532013,14261481705,496012,13829762413,5762484,13850659802,13850618616,120.197496
gemver_N256,540672,16.500000,2.062500,0.020625,82651,67154,66687,67299,7,197645,785,66601,66701,0.000950
gemver_N300,739200,22.558594,2.819824,0.028198,37369,12404,15018,12004,10,271213,910,15502,15162,0.001003
gemver_N400,1305600,39.843750,4.980469,0.049805,209936,21886,162696,21706,14,481613,1224,162717,162714,0.001989
gemver_N512,2129920,65.000000,8.125000,0.081250,329525,265780,266237,265298,11,788493,1555,265690,265804,0.003498
gemver_N600,2918400,89.062500,11.132812,0.111328,494802,48422,366365,49029,42,1082413,1809,366029,366584,0.004306
gemver_N700,3964800,120.996094,15.124512,0.151245,675493,66643,499415,66795,237,1472813,2108,499584,499928,0.005457
gemver_N800,5171200,157.812500,19.726562,0.197266,823294,184631,648569,185137,133,1923213,2417,648473,648542,0.008246
gemver_N900,6537600,199.511719,24.938965,0.249390,1116299,109218,824686,109028,20,2433613,2712,824569,824118,0.009132
gemver_N1024,8454144,258.000000,32.250000,0.322500,1321835,1059606,1066599,1059479,13,3149837,3077,1065518,1065906,0.013651
gemver_N1100,9750400,297.558594,37.194824,0.371948,1676759,163225,1233184,162927,16,3634413,3311,1233710,1232101,0.014456
gemver_N1200,11596800,353.906250,44.238281,0.442383,1933000,197119,1466477,196829,18,4324813,3611,1467031,1466690,0.016312
gemver_N1300,13603200,415.136719,51.892090,0.518921,2458124,227239,1725613,227381,62,5075213,3914,1726634,1726986,0.018477
gemver_N1400,15769600,481.250000,60.156250,0.601562,2919080,261787,2004552,261707,39,5885613,4226,2005680,2006420,0.021555
gemver_N1500,18096000,552.246094,69.030762,0.690308,3591900,316037,2305509,315067,23,6756013,4508,2305380,2306253,0.025074
gemver_N1600,20582400,628.125000,78.515625,0.785156,3892141,2621104,2612166,2621862,16,7686413,4818,2611687,2611062,0.039467
gemver_N1700,23228800,708.886719,88.610840,0.886108,4702832,389489,2960442,388993,26,8676813,5104,2960519,2959649,0.034099
gemver_N1800,26035200,794.531250,99.316406,0.993164,5267753,434292,3322135,434709,54,9727213,5407,3336329,3322307,0.037871
gemver_N1900,29001600,885.058594,110.632324,1.106323,5878820,488520,3706297,488040,24,10837613,5714,3707335,3707184,0.044702
gemver_N2000,32128000,980.468750,122.558594,1.225586,6293127,2084088,4093874,2084305,59,12008013,6020,4094418,4094159,0.053704
gemver_N2100,35414400,1080.761719,135.095215,1.350952,7255026,629319,4528890,629438,23,13238413,6313,4524227,4524985,0.059020
gemver_N2200,38860800,1185.937500,148.242188,1.482422,8210756,646477,4980063,646463,79,14528813,6611,4975122,4981449,0.060317
gemver_N2300,42467200,1295.996094,161.999512,1.619995,8937027,739756,5485329,738624,55,15879213,6913,5485956,5486043,0.074288
gemver_N2400,46233600,1410.937500,176.367188,1.763672,9510341,5987791,5901875,5987456,36,17289613,7207,5903453,5903799,0.082495
gemver_N2500,50160000,1530.761719,191.345215,1.913452,10753354,1045447,6427164,1043775,27,18760013,7516,6427522,6424854,0.084303
gemver_N2600,54246400,1655.468750,206.933594,2.069336,11825281,918374,6962839,919201,25,20290413,7820,6963205,6962447,0.087768
gemver_N2700,58492800,1785.058594,223.132324,2.231323,12672967,1188051,7500534,1186423,35,21880813,8116,7499876,7499010,0.105665
gemver_N2800,62899200,1919.531250,239.941406,2.399414,13308867,8387741,8054759,8388247,30,23531213,8412,8054337,8055371,0.118398
gemver_N2900,67465600,2058.886719,257.360840,2.573608,14718791,1347355,8646356,1348288,49,25241613,8715,8644755,8647403,0.130107
gemver_N3000,72192000,2203.125000,275.390625,2.753906,15742897,1444532,9262107,1451897,65,27012013,9028,9263018,9254308,0.117880
gemver_N3100,77078400,2352.246094,294.030762,2.940308,16813280,1676114,9893213,1677231,40,28842413,9322,9891417,9888735,0.136479
gemver_N3200,82124800,2506.250000,313.281250,3.132812,16777221,10411895,10472984,10411987,41,30732813,11987,10474468,10472573,0.165858
gemver_N3300,87331200,2665.136719,333.142090,3.331421,19069257,3807552,11198670,3807626,98,32683213,9927,11201332,11200387,0.157052
gemver_N3400,92697600,2828.906250,353.613281,3.536133,22313109,7260026,11869233,7260692,43,34693613,10211,11875723,11869170,0.164279
gemver_N3500,98224000,2997.558594,374.694824,3.746948,27693279,17295575,12599030,17296969,43,36764013,10510,12598390,12599326,0.211237
gemver_N3600,103910400,3171.093750,396.386719,3.963867,31510299,23407199,13367613,23406645,153,38894413,10810,13364960,13368125,0.188565
gemver_N3700,109756800,3349.511719,418.688965,4.186890,31797465,21220569,14075831,21217923,138,41084813,11115,14074212,14078154,0.204366
gemver_N3800,115763200,3532.812500,441.601562,4.416016,30397099,17119134,14855273,17115031,45,43335213,11417,14853688,14849152,0.211073
gemver_N3900,121929600,3720.996094,465.124512,4.651245,34612616,21507503,15638019,21511479,38,45645613,11723,15631504,15637425,0.267187
gemver_N4000,128256000,3914.062500,489.257812,4.892578,38326884,28344497,16422518,28345807,31,48016013,12038,16426484,16423045,0.238786
gesummv_N256,1054720,32.187500,4.023438,0.040234,17646,987,2590,993,119,65805,261,2359,2546,0.000350
gesummv_N300,1447200,44.165039,5.520630,0.055206,23168,1730,2260,1647,174,90313,306,2115,2255,0.000485
gesummv_N400,2569600,78.417969,9.802246,0.098022,40648,2399,3370,2258,321,160413,406,3280,3324,0.000973
gesummv_N512,4206592,128.375000,16.046875,0.160469,69669,3142,11908,2784,502,262669,520,11862,11803,0.001484
gesummv_N600,5774400,176.220703,22.027588,0.220276,92603,3246,7870,3346,192,360613,604,7866,8049,0.001941
gesummv_N700,7856800,239.770508,29.971313,0.299713,125760,4513,9150,4205,359,490713,707,9128,9177,0.002676
gesummv_N800,10259200,313.085938,39.135742,0.391357,162100,5624,10907,5700,242,640813,809,10793,10975,0.003904
gesummv_N900,12981600,396.166992,49.520874,0.495209,209194,6804,14909,6908,490,810913,907,14835,15127,0.004484
gesummv_N1024,16801792,512.750000,64.093750,0.640938,283114,8618,44409,8311,501,1049613,1028,44449,44318,0.005721
gesummv_N1100,19386400,591.625977,73.953247,0.739532,321044,10027,24385,9412,323,1211113,1107,24252,24095,0.006447
gesummv_N1200,23068800,704.003906,88.000488,0.880005,404015,13868,28872,11112,250,1441213,1206,28861,29367,0.007999
gesummv_N1300,27071200,826.147461,103.268433,1.032684,508603,18624,32068,14094,234,1691313,1305,31660,32113,0.009358
gesummv_N1400,31393600,958.056641,119.757080,1.197571,647326,25160,43266,21109,246,1961413,1406,43490,43403,0.010670
gesummv_N1500,36036000,1099.731445,137.466431,1.374664,815430,29223,43914,27216,288,2251513,1505,43063,43060,0.011688
gesummv_N1600,40998400,1251.171875,156.396484,1.563965,960813,21057,40691,20833,429,2561613,1609,40171,40262,0.016004
gesummv_N1700,46280800,1412.377930,176.547241,1.765472,1085951,75185,49676,73469,484,2891713,1708,49472,49471,0.015001
gesummv_N1800,51883200,1583.349609,197.918701,1.979187,1229319,45032,65680,44685,180,3241813,1811,66038,65676,0.017362
gesummv_N1900,57805600,1764.086914,220.510864,2.205109,1365984,51542,67087,51388,397,3611913,1956,66508,67041,0.019258
gesummv_N2000,64048000,1954.589844,244.323730,2.443237,1525352,55354,80615,56922,498,4002013,2171,79282,80033,0.021360
gesummv_N2100,70610400,2154.858398,269.357300,2.693573,1671974,119255,79683,119383,404,4412113,2398,79769,80472,0.023585
gesummv_N2200,77492800,2364.892578,295.611572,2.956116,1844103,69475,97022,69850,241,4842213,2623,97116,97180,0.025039
gesummv_N2300,84695200,2584.692383,323.086548,3.230865,2006382,65654,99821,65547,96,5292313,2865,100188,100213,0.027787
gesummv_N2400,92217600,2814.257812,351.782227,3.517822,2194464,70125,113785,69689,453,5762413,3117,114223,113730,0.031575
gesummv_N2500,100060000,3053.588867,381.698608,3.816986,2352687,56202,792424,54856,424,6252513,3346,791919,792327,0.034043
gesummv_N2600,108222400,3302.685547,412.835693,4.128357,2574661,80550,136809,81653,415,6762613,3654,135894,136158,0.038352
gesummv_N2700,116704800,3561.547852,445.193481,4.451935,2764521,107554,135612,108560,302,7292713,3946,136081,136393,0.038875
gesummv_N2800,125507200,3830.175781,478.771973,4.787720,2986417,95653,153335,96276,420,7842813,4231,151552,153007,0.042459
gesummv_N2900,134629600,4108.569336,513.571167,5.135712,3188098,101328,154869,101622,502,8412913,4534,155532,155922,0.045626
gesummv_N3000,144072000,4396.728516,549.591064,5.495911,3429004,108051,177804,105962,182,9003013,4858,178977,178985,0.049837
gesummv_N3100,153834400,4694.653320,586.831665,5.868317,3643483,222345,166294,247213,332,9613113,5174,166445,166307,0.049730
gesummv_N3200,163916800,5002.343750,625.292969,6.252930,3852924,87340,159795,183958,542,10243213,3217,163743,161577,0.061440
gesummv_N3300,174319200,5319.799805,664.974976,6.649750,4133813,151916,196113,153916,275,10893313,5870,195563,196310,0.058044
gesummv_N3400,185041600,5647.021484,705.877686,7.058777,4399790,167021,227688,288271,68,11563413,6233,227453,193731,0.059849
gesummv_N3500,196084000,5984.008789,748.001099,7.480011,4642532,148175,226616,149939,222,12253513,6589,226002,225333,0.064205
gesummv_N3600,207446400,6330.761719,791.345215,7.913452,4931680,155721,252266,156786,229,12963613,6972,249954,251028,0.068062
gesummv_N3700,219128800,6687.280273,835.910034,8.359100,5188260,196967,246764,198323,124,13693713,7339,245933,247639,0.072835
gesummv_N3800,231131200,7053.564453,881.695557,8.816956,5503920,170627,284819,172047,55,14443813,7556,285193,284785,0.074680
gesummv_N3900,243453600,7429.614258,928.701782,9.287018,5764306,181938,275558,182510,503,15213913,7762,274697,275349,0.078931
gesummv_N4000,256096000,7815.429688,976.928711,9.769287,6092294,185457,316940,186716,34,16004013,7959,291781,315041,0.082729
gramschmidt_N64,98304,3.000000,0.375000,0.003750,104978,313,34267,353,144,268333,4237,34247,34485,0.000999
gramschmidt_N128,393216,12.000000,1.500000,0.015000,4202769,161753,1784783,162126,127,2121805,16774,1760063,1782311,0.009433
gramschmidt_N256,1572864,48.000000,6.000000,0.060000,33596122,33574810,33647988,33575292,363,16875661,66349,33603551,33593490,0.123109
gramschmidt_N300,2160000,65.917969,8.239746,0.082397,46346167,1660749,36620245,1662619,1841,27135163,91031,40931358,36091441,0.117693
gramschmidt_N400,3840000,117.187500,14.648438,0.146484,128115202,3854149,127855465,3857393,6195,64240213,161211,128069854,128057900,0.413495
gramschmidt_N512,6291456,192.000000,24.000000,0.240000,269926041,268747924,269993746,268737142,619,134611213,263687,270003196,270294795,1.099518
gramschmidt_N600,8640000,263.671875,32.958984,0.329590,513572098,13827287,432147906,13869794,66836,216540313,362320,432130633,432156553,0.935639
gramschmidt_N700,11760000,358.886719,44.860840,0.448608,750016622,25255860,686082045,25277346,19364,343735363,492749,686069561,686070820,1.583056
gramschmidt_N800,15360000,468.750000,58.593750,0.585938,1064556513,601629491,1064928405,601597299,146930451,512960413,782379,1024183715,1024125532,4.470924
gramschmidt_N900,19440000,593.261719,74.157715,0.741577,1473020090,50819442,1473139668,50869927,18937254,730215463,814002,1473382168,1471817965,3.163791
gramschmidt_N1024,25165824,768.000000,96.000000,0.960000,2172797734,2148602665,2172696399,2141368426,4625,1075315213,1050876,2173637064,2173732505,8.180849
gramschmidt_N1100,29040000,886.230469,110.778809,1.107788,2661712349,92854530,2661725227,92526974,35187,1332815563,1214667,2661811027,2661808234,5.634100
gramschmidt_N1200,34560000,1054.687500,131.835938,1.318359,3456854452,1304085956,3456857440,1303870033,314473,1730160613,1445226,3456689486,3456702289,9.088933
gramschmidt_N1300,40560000,1237.792969,154.724121,1.547241,4391571178,163565660,4390892161,162714626,241183,2199535663,1695058,4392324248,4390226858,9.077212
gramschmidt_N1400,47040000,1435.546875,179.443359,1.794434,5489915828,239183282,5489553982,238907228,95729,2746940713,1965248,5488513489,5488539934,11.112554
gramschmidt_N1500,54000000,1647.949219,205.993652,2.059937,6750303859,552734028,6749007953,495695484,37586,3378375763,2257209,6750296222,6750336571,15.116253
gramschmidt_N1600,61440000,1875.000000,234.375000,2.343750,8195259242,8193516632,8195192046,8193689280,3977,4099840813,3443228,8194988268,8195204399,40.245657
gramschmidt_N1700,69360000,2116.699219,264.587402,2.645874,9825342763,814665540,9826774812,624028534,44373,4917335863,2896775,9826687872,9826668017,22.323025
gramschmidt_N1800,77760000,2373.046875,296.630859,2.966309,11664739000,1140182407,11664463449,942462760,5267,5836860913,3248663,11664657620,11664699822,27.685979
gramschmidt_N1900,86640000,2644.042969,330.505371,3.305054,13719906547,1025810320,13720848518,1019842739,23041,6864415963,3618266,13720818382,13720843052,37.250746
gramschmidt_N2000,96000000,2929.687500,366.210938,3.662109,16003708706,9853501781,16003436281,9844957155,21633,8006001013,4013901,16003425940,16003463788,50.722443
gramschmidt_N2100,105840000,3229.980469,403.747559,4.037476,18522527711,5458094752,18520127343,5393908236,11565,9267616063,4418676,18521588195,18520633366,59.475474
gramschmidt_N2200,116160000,3544.921875,443.115234,4.431152,21296400506,9866733379,21296607259,9848042455,29850,10655261113,4851317,21296845764,21296785899,69.381320
gramschmidt_N2300,126960000,3874.511719,484.313965,4.843140,24334699779,15920269496,24333755578,15919928544,49153,12174936163,5304890,24333819507,24334041613,89.293948
gramschmidt_N2400,138240000,4218.750000,527.343750,5.273438,27654450451,27651313735,27653806152,27651342819,9426,13832641213,5799045,27654312802,27654307165,101.900157
jacobi-1d-imper_N64_1024,16384,0.500000,0.062500,0.000625,387,64,285,105,5,130893,131,232,373,0.000386
jacobi-1d-imper_N128_512,8192,0.250000,0.031250,0.000313,263,43,208,89,5,130701,262,162,191,0.000386
jacobi-1d-imper_N128_600,9600,0.292969,0.036621,0.000366,249,49,265,118,5,153229,263,191,257,0.000453
jacobi-1d-imper_N128_700,11200,0.341797,0.042725,0.000427,335,50,238,84,4,178829,263,180,282,0.000522
jacobi-1d-imper_N128_800,12800,0.390625,0.048828,0.000488,326,65,265,130,5,204429,265,212,258,0.000631
jacobi-1d-imper_N128_900,14400,0.439453,0.054932,0.000549,362,62,283,129,5,230029,262,237,320,0.000680
jacobi-1d-imper_N128_1024,16384,0.500000,0.062500,0.000625,449,71,281,124,5,261773,262,441,367,0.000772
jacobi-1d-imper_N256_256,4096,0.125000,0.015625,0.000156,136,33,196,131,4,130317,520,133,218,0.000420
jacobi-1d-imper_N256_300,4800,0.146484,0.018311,0.000183,156,44,233,91,3,152845,518,121,173,0.000445
jacobi-1d-imper_N256_400,6400,0.195312,0.024414,0.000244,232,41,220,105,3,204045,518,151,258,0.000604
jacobi-1d-imper_N256_512,8192,0.250000,0.031250,0.000313,220,41,202,98,5,261389,525,147,213,0.000764
jacobi-1d-imper_N256_600,9600,0.292969,0.036621,0.000366,292,51,220,117,5,306445,517,185,284,0.000900
jacobi-1d-imper_N256_700,11200,0.341797,0.042725,0.000427,323,47,283,105,4,357645,525,178,289,0.001047
jacobi-1d-imper_N256_800,12800,0.390625,0.048828,0.000488,415,64,313,122,6,408845,522,207,261,0.001188
jacobi-1d-imper_N256_900,14400,0.439453,0.054932,0.000549,405,63,348,140,5,460045,533,248,332,0.001337
jacobi-1d-imper_N256_1024,16384,0.500000,0.062500,0.000625,475,65,412,119,6,523533,522,280,383,0.001521
jacobi-1d-imper_N300_256,4096,0.125000,0.015625,0.000156,157,39,173,71,4,152713,608,139,218,0.000449
jacobi-1d-imper_N300_300,4800,0.146484,0.018311,0.000183,153,46,251,94,4,179113,605,108,217,0.000523
jacobi-1d-imper_N300_400,6400,0.195312,0.024414,0.000244,193,36,213,101,4,239113,611,130,242,0.000697
jacobi-1d-imper_N300_512,8192,0.250000,0.031250,0.000313,281,46,276,109,5,306313,605,186,440,0.000917
jacobi-1d-imper_N300_600,9600,0.292969,0.036621,0.000366,284,52,278,116,5,359113,610,190,288,0.001053
jacobi-1d-imper_N300_700,11200,0.341797,0.042725,0.000427,341,51,320,87,4,419113,622,183,226,0.001230
jacobi-1d-imper_N300_800,12800,0.390625,0.048828,0.000488,384,60,310,123,6,479113,607,228,311,0.001397
jacobi-1d-imper_N300_900,14400,0.439453,0.054932,0.000549,409,65,319,99,5,539113,604,213,336,0.001579
jacobi-1d-imper_N300_1024,16384,0.500000,0.062500,0.000625,466,67,381,119,6,613513,608,266,332,0.001782
jacobi-1d-imper_N400_256,4096,0.125000,0.015625,0.000156,146,35,190,98,4,203613,807,126,184,0.000643
jacobi-1d-imper_N400_300,4800,0.146484,0.018311,0.000183,151,43,222,97,3,238813,807,123,182,0.000702
jacobi-1d-imper_N400_400,6400,0.195312,0.024414,0.000244,229,38,269,91,3,318813,807,166,243,0.000931
jacobi-1d-imper_N400_512,8192,0.250000,0.031250,0.000313,257,43,286,120,5,408413,809,182,277,0.001186
jacobi-1d-imper_N400_600,9600,0.292969,0.036621,0.000366,286,46,260,78,4,478813,805,197,313,0.001396
jacobi-1d-imper_N400_700,11200,0.341797,0.042725,0.000427,342,56,318,102,4,558813,808,231,297,0.001639
jacobi-1d-imper_N400_800,12800,0.390625,0.048828,0.000488,370,61,278,128,5,638813,807,244,328,0.001872
jacobi-1d-imper_N400_900,14400,0.439453,0.054932,0.000549,440,62,327,106,5,718813,808,235,344,0.002096
jacobi-1d-imper_N400_1024,16384,0.500000,0.062500,0.000625,463,72,376,136,5,818013,808,282,345,0.002385
jacobi-1d-imper_N512_128,2048,0.062500,0.007812,0.000078,144,32,184,94,3,129549,1030,106,169,0.000384
jacobi-1d-imper_N512_256,4096,0.125000,0.015625,0.000156,179,32,209,105,4,260621,1032,133,223,0.000765
