name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
fdtd-2d_N1024_800,15368192,469.000000,58.625000,0.732812,600724438,15754477,109287213,15645139,704453,1966080013,2466682,119595592,108408568,11.570408
fdtd-2d_N1024_900,19448192,593.511719,74.188965,0.927362,783923136,18166877,79479175,18246429,1154531,2488320013,2770897,94135959,94228163,10.032339
fdtd-2d_N1024_1024,25174016,768.250000,96.031250,1.200391,999343155,28220848,181084943,28089285,824532,3221225485,3153292,180460784,184168319,13.130768
fdtd-2d_N1_1100,29040008,886.230713,110.778839,1.384735,1322374,61597,137847,60934,436,3630013,3310,136886,137556,0.014711
fdtd-2d_N1_1200,34560008,1054.687744,131.835968,1.647950,1570812,98065,146191,97703,1517,4320013,3609,146513,146952,0.017527
fdtd-2d_N1_1300,40560008,1237.793213,154.724152,1.934052,1720979,120524,106443,120239,1457,5070013,3907,168516,169122,0.020635
fdtd-2d_N1_1400,47040008,1435.547119,179.443390,2.243042,2141130,149390,184506,149197,299,5880013,4207,184206,117236,0.023994
fdtd-2d_N1_1500,54000008,1647.949463,205.993683,2.574921,2457901,207693,218516,208088,793,6750013,4505,218275,218178,0.027598
fdtd-2d_N1_1600,61440008,1875.000244,234.375031,2.929688,2948303,100237,148002,101675,837,7680013,4809,203307,204886,0.045573
fdtd-2d_N1_1700,69360008,2116.699463,264.587433,3.307343,3417158,227992,176808,228351,1052,8670013,5105,298637,177024,0.035572
fdtd-2d_N1_1800,77760008,2373.047119,296.630890,3.707886,3812056,265145,335561,264553,688,9720013,5409,334647,335310,0.039832
fdtd-2d_N1_1900,86640008,2644.043213,330.505402,4.131318,4127054,296504,387193,296715,810,10830013,5709,386685,387155,0.044417
fdtd-2d_N1_2000,96000008,2929.687744,366.210968,4.577637,4713607,356571,405800,356951,601,12000013,6012,405414,407015,0.049345
fdtd-2d_N1_2100,105840008,3229.980713,403.747589,5.046845,5206249,376078,452184,376633,1199,13230013,6410,452131,451621,0.054247
fdtd-2d_N1_2200,116160008,3544.922119,443.115265,5.538941,5700437,396063,501632,395505,1473,14520013,6819,503194,503916,0.059518
fdtd-2d_N1_2300,126960008,3874.511963,484.313995,6.053925,6247164,437292,549808,438698,139,15870013,7258,550156,550428,0.064980
fdtd-2d_N1_2400,138240008,4218.750244,527.343781,6.591797,6788150,468485,584336,462380,1027,17280013,7683,580977,586048,0.070688
fdtd-2d_N2_1100,29040016,886.230957,110.778870,1.384736,2647568,120886,262178,117628,930,7260013,6612,262477,262336,0.029324
fdtd-2d_N2_1200,34560016,1054.687988,131.835999,1.647950,3115995,358130,259905,355425,526,8640013,7215,259406,259908,0.035026
fdtd-2d_N2_1300,40560016,1237.793457,154.724182,1.934052,3697931,245364,315017,244568,400,10140013,7831,191625,191499,0.041134
fdtd-2d_N2_1400,47040016,1435.547363,179.443420,2.243043,4273222,320666,370008,322045,433,11760013,8417,368909,232767,0.047973
fdtd-2d_N2_1500,54000016,1647.949707,205.993713,2.574921,4910198,400695,439474,401168,1426,13500013,9018,438880,440336,0.055139
fdtd-2d_N2_1600,61440016,1875.000488,234.375061,2.929688,5991033,219374,470589,221656,956,15360013,9632,469426,470025,0.091051
fdtd-2d_N2_1700,69360016,2116.699707,264.587463,3.307343,6827192,522455,592010,520997,1997,17340013,10215,590512,591575,0.070902
fdtd-2d_N2_1800,77760016,2373.047363,296.630920,3.707887,7627178,468504,544419,460538,1889,19440013,10815,679120,680529,0.079513
fdtd-2d_N2_1900,86640016,2644.043457,330.505432,4.131318,8524792,625520,740576,626078,421,21660013,11418,738399,739050,0.088705
fdtd-2d_N2_2000,96000016,2929.687988,366.210999,4.577637,9427327,719158,829372,725873,2422,24000013,12037,826000,827026,0.098207
fdtd-2d_N2_2100,105840016,3229.980957,403.747620,5.046845,10404696,804166,928378,805290,1691,26460013,12807,936992,930964,0.108117
fdtd-2d_N2_2200,116160016,3544.922363,443.115295,5.538941,11405428,821895,998189,821548,491,29040013,13634,992415,993816,0.118906
fdtd-2d_N2_2300,126960016,3874.512207,484.314026,6.053925,12491756,864978,1077475,880324,237,31740013,14490,870461,1076986,0.130107
fdtd-2d_N2_2400,138240016,4218.750488,527.343811,6.591798,13572952,961439,1196892,964265,1803,34560013,15384,1202253,725548,0.141253
fdtd-2d_N4_1100,29040032,886.231445,110.778931,1.384737,5302538,214959,556569,213585,6151,14520013,13226,549406,549994,0.058785
fdtd-2d_N4_1200,34560032,1054.688477,131.836060,1.647951,6304281,339542,566524,339580,5699,17280013,14423,568251,568109,0.069856
fdtd-2d_N4_1300,40560032,1237.793945,154.724243,1.934053,7394678,445815,538588,469012,4422,20280013,15656,666367,410507,0.082133
fdtd-2d_N4_1400,47040032,1435.547852,179.443481,2.243044,8532129,626402,731393,625713,852,23520013,16829,732390,471832,0.095773
fdtd-2d_N4_1500,54000032,1647.950195,205.993774,2.574922,9828617,786908,596228,788563,1844,27000013,18032,922094,595280,0.110192
fdtd-2d_N4_1600,61440032,1875.000977,234.375122,2.929689,11984117,440992,902362,440712,442,30720013,19229,900151,677511,0.182204
fdtd-2d_N4_1700,69360032,2116.700195,264.587524,3.307344,13439027,1012711,1190593,1014676,3946,34680013,20421,724125,725950,0.142062
fdtd-2d_N4_1800,77760032,2373.047852,296.630981,3.707887,15254537,960754,1354095,960333,2675,38880013,21628,1351672,1355757,0.159342
fdtd-2d_N4_1900,86640032,2644.043945,330.505493,4.131319,17041974,1216931,1518419,1218422,1945,43320013,22856,1515597,1519676,0.177270
fdtd-2d_N4_2000,96000032,2929.688477,366.211060,4.577638,18838774,1488044,1637164,1485725,670,48000013,24042,1635930,1638095,0.196624
fdtd-2d_N4_2100,105840032,3229.981445,403.747681,5.046846,20816427,1577628,1848436,1579995,1104,52920013,25640,1846960,1851032,0.216535
fdtd-2d_N4_2200,116160032,3544.922852,443.115356,5.538942,22807700,1635174,2043490,1639606,5620,58080013,27298,2054596,2041300,0.237602
fdtd-2d_N4_2300,126960032,3874.512695,484.314087,6.053926,24124536,3685541,2014317,3686629,5081,63480013,28950,2253025,2251015,0.260614
fdtd-2d_N4_2400,138240032,4218.750977,527.343872,6.591798,27141691,1883053,2409160,1895888,3650,69120013,30660,2404393,1415475,0.283714
fdtd-2d_N8_1100,29040064,886.232422,110.779053,1.384738,10616353,418285,1059703,416031,3369,29040013,26450,1061595,1064897,0.117071
fdtd-2d_N8_1200,34560064,1054.689453,131.836182,1.647952,12611386,652500,1085364,651411,836,34560013,28850,1084579,1085289,0.139388
fdtd-2d_N8_1300,40560064,1237.794922,154.724365,1.934055,14748285,989171,1318969,1004133,859,40560013,31249,1321469,1196837,0.164026
fdtd-2d_N8_1400,47040064,1435.548828,179.443604,2.243045,17069504,1242980,951397,1248568,1749,47040013,33653,1212782,1479603,0.191301
fdtd-2d_N8_1500,54000064,1647.951172,205.993896,2.574924,19631007,1687718,1733181,1644833,12745,54000013,36039,1734907,1741667,0.220390
fdtd-2d_N8_1600,61440064,1875.001953,234.375244,2.929691,23633893,887442,1896843,886968,3853,61440013,38500,1888074,1895123,0.364957
fdtd-2d_N8_1700,69360064,2116.701172,264.587646,3.307346,26541681,2062282,1861968,2099759,7561,69360013,40856,1862295,2450324,0.284346
fdtd-2d_N8_1800,77760064,2373.048828,296.631104,3.707889,29620625,2055612,2642339,2071123,1699,77760013,43270,2629617,2628172,0.319333
fdtd-2d_N8_1900,86640064,2644.044922,330.505615,4.131320,34094996,2431829,2987076,2428698,885,86640013,45660,2985346,2985795,0.355492
fdtd-2d_N8_2000,96000064,2929.689453,366.211182,4.577640,37688190,2932978,3369615,2933897,12958,96000013,48118,3366102,2542613,0.393639
fdtd-2d_N8_2100,105840064,3229.982422,403.747803,5.046848,41650845,3028683,3702672,3025108,17303,105840013,51220,3706119,3709234,0.432982
fdtd-2d_N8_2200,116160064,3544.923828,443.115479,5.538943,45619490,3091871,3953737,3107195,10944,116160013,54557,3946941,3953116,0.475629
fdtd-2d_N8_2300,126960064,3874.513672,484.314209,6.053928,49968514,3597663,4408609,3549957,4113,126960013,57889,4407477,2700466,0.519652
fdtd-2d_N8_2400,138240064,4218.751953,527.343994,6.591800,54252059,3842296,4753442,3844125,11335,138240013,61295,4736368,3799717,0.565369
fdtd-2d_N16_1100,29040128,886.234375,110.779297,1.384741,21252342,747022,2107015,749101,9434,58080013,52935,2107699,2103073,0.233968
fdtd-2d_N16_1200,34560128,1054.691406,131.836426,1.647955,23438725,2694420,2171391,2740680,25167,69120013,57722,2271124,2025089,0.278793
fdtd-2d_N16_1300,40560128,1237.796875,154.724609,1.934058,29223459,4191270,2480158,4195492,20069,81120013,62518,2747432,1759732,0.327862
fdtd-2d_N16_1400,47040128,1435.550781,179.443848,2.243048,34170839,2409827,2062822,2341524,32001,94080013,67288,3139800,3140553,0.382287
fdtd-2d_N16_1500,54000128,1647.953125,205.994141,2.574927,39301134,3099371,3536007,3098644,35126,108000013,72113,3533631,2731827,0.440355
fdtd-2d_N16_1600,61440128,1875.003906,234.375488,2.929694,47942909,1763294,3459064,1765532,13767,122880013,76921,3755004,3742292,0.729751
fdtd-2d_N16_1700,69360128,2116.703125,264.587891,3.307349,54625610,4196846,3614460,4201293,15199,138720013,81703,2898077,3853768,0.568745
fdtd-2d_N16_1800,77760128,2373.050781,296.631348,3.707892,61021978,4128680,3445160,4094442,14255,155520013,86501,5263022,5264525,0.637817
fdtd-2d_N16_1900,86640128,2644.046875,330.505859,4.131323,66458967,4555724,6103154,4532663,12293,173280013,91309,6103756,4109998,0.711712
fdtd-2d_N16_2000,96000128,2929.691406,366.211426,4.577643,73418086,5081986,6398642,5087212,16825,192000013,96143,4735966,5592429,0.788693
fdtd-2d_N16_2100,105840128,3229.984375,403.748047,5.046851,83322025,6529074,7181395,6525584,11185,211680013,102490,7147647,7170528,0.867131
fdtd-2d_N16_2200,116160128,3544.925781,443.115723,5.538947,91257034,6182378,7934072,6180486,27059,232320013,109009,7938376,7934486,0.954143
fdtd-2d_N16_2300,126960128,3874.515625,484.314453,6.053931,99901662,7617749,6816939,7657682,949,253920013,115755,5521462,8551140,1.039340
fdtd-2d_N16_2400,138240128,4218.753906,527.344238,6.591803,106940886,7759604,6065022,7735825,15179,276480013,122729,9325834,9566857,1.133427
fdtd-2d_N32_1100,29040256,886.238281,110.779785,1.384747,42915498,1477420,4201319,1479378,22944,116160013,105784,4181061,4187187,0.468081
fdtd-2d_N32_1200,34560256,1054.695312,131.836914,1.647961,50353189,2730297,4623402,2736383,5395,138240013,115373,4624269,4625096,0.557477
fdtd-2d_N32_1300,40560256,1237.800781,154.725098,1.934064,59081203,3880460,5579048,3881142,39623,162240013,125036,5579644,5061237,0.655380
fdtd-2d_N32_1400,47040256,1435.554688,179.444336,2.243054,64196946,4701689,4882146,4597311,46706,188160013,134668,5017165,4142632,0.763606
fdtd-2d_N32_1500,54000256,1647.957031,205.994629,2.574933,78423075,6767515,6984626,6767071,32561,216000013,144190,5645350,4635455,0.881220
fdtd-2d_N32_1600,61440256,1875.007812,234.375977,2.929700,95873900,3607223,6891298,3612533,24292,245760013,153909,5558764,7349251,1.458765
fdtd-2d_N32_1700,69360256,2116.707031,264.588379,3.307355,109228688,8084419,9282946,7948212,30883,277440013,163440,9278879,9291585,1.137291
fdtd-2d_N32_1800,77760256,2373.054688,296.631836,3.707898,122039594,8876551,6500472,8955772,6211,311040013,173032,7553775,6633740,1.274811
fdtd-2d_N32_1900,86640256,2644.050781,330.506348,4.131329,132184721,9371551,9056725,9241136,9445,346560013,182640,8125906,8419725,1.419925
fdtd-2d_N32_2000,96000256,2929.695312,366.211914,4.577649,150756779,11374304,8488782,11456443,23310,384000013,192334,13297581,7970830,1.573040
fdtd-2d_N32_2100,105840256,3229.988281,403.748535,5.046857,166717924,12146432,14494847,12151441,15517,423360013,204865,14517651,14466372,1.735757
fdtd-2d_N32_2200,116160256,3544.929688,443.116211,5.538953,182394105,12679383,16137341,12689238,54983,464640013,218066,16135259,16220438,1.907892
fdtd-2d_N32_2300,126960256,3874.519531,484.314941,6.053937,199883845,14920948,17638707,14916307,9806,507840013,231688,17611118,11797020,2.084222
fdtd-2d_N32_2400,138240256,4218.757812,527.344727,6.591809,213589404,14806308,15169819,14812074,37949,552960013,245394,13505689,11264542,2.265911
fdtd-2d_N64_1100,29040512,886.246094,110.780762,1.384760,85924467,3129295,8043713,3123158,59267,232320013,211624,8032848,8030101,0.936038
fdtd-2d_N64_1200,34560512,1054.703125,131.837891,1.647974,100686995,5252631,8986453,5169470,88199,276480013,230805,5926626,8982448,1.112807
fdtd-2d_N64_1300,40560512,1237.808594,154.726074,1.934076,111720895,7266497,10731734,6955992,11908,324480013,250014,10782839,7675170,1.309841
fdtd-2d_N64_1400,47040512,1435.562500,179.445312,2.243066,136969281,9593541,11618589,9598750,17297,376320013,269216,11622677,10052721,1.528053
fdtd-2d_N64_1500,54000512,1647.964844,205.995605,2.574945,156755249,13329852,14345597,13123133,96322,432000013,288435,14348534,14283115,1.760827
fdtd-2d_N64_1600,61440512,1875.015625,234.376953,2.929712,191769309,7041826,11719737,7050221,3156,491520013,307803,14263145,12328828,2.913229
fdtd-2d_N64_1700,69360512,2116.714844,264.589355,3.307367,213715226,16518702,14831135,16405523,68471,554880013,326736,18940508,18970297,2.268900
fdtd-2d_N64_1800,77760512,2373.062500,296.632812,3.707910,238705353,16903690,21577835,16977962,1012,622080013,346010,21032411,12780396,2.551821
fdtd-2d_N64_1900,86640512,2644.058594,330.507324,4.131342,270030774,18765504,24305387,18782616,31273,693120013,365166,24239853,24258653,2.845551
fdtd-2d_N64_2000,96000512,2929.703125,366.212891,4.577661,294771346,22084395,25876691,22521635,23412,768000013,384565,26131501,16988220,3.144708
fdtd-2d_N64_2100,105840512,3229.996094,403.749512,5.046869,333369752,25287811,29181547,25293040,63331,846720013,409911,29084170,29183862,3.470689
fdtd-2d_N64_2200,116160512,3544.937500,443.117188,5.538965,364897047,25423233,33336171,25442195,10052,929280013,436251,32767069,32812950,3.808527
fdtd-2d_N64_2300,126960512,3874.527344,484.315918,6.053949,394228911,29401374,35409595,29458181,34891,1015680013,463434,35132414,35147022,4.164701
fdtd-2d_N64_2400,138240512,4218.765625,527.345703,6.591821,423973262,29332873,26595802,29479210,35104,1105920013,491016,26068468,23059446,4.535557
fdtd-2d_N128_1100,29041024,886.261719,110.782715,1.384784,171616681,6069262,16828124,6070277,68562,464640013,422997,16825362,16567192,1.871750
fdtd-2d_N128_1200,34561024,1054.718750,131.839844,1.647998,201361196,10965668,13011370,11013467,3992,552960013,461489,18444487,17627364,2.228322
fdtd-2d_N128_1300,40561024,1237.824219,154.728027,1.934100,220156557,15507182,20105949,16146714,8115,648960013,499946,12960104,20931383,2.620029
fdtd-2d_N128_1400,47041024,1435.578125,179.447266,2.243091,263246624,20356495,15665733,19970136,4747,752640013,538262,17768134,15987652,3.061294
fdtd-2d_N128_1500,54001024,1647.980469,205.997559,2.574969,314211948,24747564,27800341,25526975,58540,864000013,576830,27797068,27796371,3.518143
fdtd-2d_N128_1600,61441024,1875.031250,234.378906,2.929736,381395890,14046616,23051132,14056644,69607,983040013,615613,22567465,23873702,5.829797
fdtd-2d_N128_1700,69361024,2116.730469,264.591309,3.307391,430060185,32218552,24836676,32963010,4055,1109760013,653628,24099441,24697038,4.541115
fdtd-2d_N128_1800,77761024,2373.078125,296.634766,3.707935,483033865,33604186,26779394,32932675,93166,1244160013,691924,43598185,43611836,5.101235
fdtd-2d_N128_1900,86641024,2644.074219,330.509277,4.131366,541531617,36967642,47312904,37858820,72259,1386240013,730431,41874259,47731729,5.689508
fdtd-2d_N128_2000,96001024,2929.718750,366.214844,4.577686,603278992,46009575,51414702,45648301,369,1536000013,769133,52659934,52669862,6.301175
fdtd-2d_N128_2100,105841024,3230.011719,403.751465,5.046893,667145363,46414870,58647135,46447326,27717,1693440013,819516,58693184,58699526,6.951602
fdtd-2d_N128_2200,116161024,3544.953125,443.119141,5.538989,729822317,50727732,64654455,50728472,100288,1858560013,872228,64547505,64814298,7.630366
fdtd-2d_N128_2300,126961024,3874.542969,484.317871,6.053973,784009886,58907489,69022127,58761275,192,2031360013,926475,67397551,67437192,8.326964
fdtd-2d_N128_2400,138241024,4218.781250,527.347656,6.591846,869070397,60560855,76226399,59733202,7191,2211840013,981861,76306005,76310707,9.060456
fdtd-2d_N256_1100,29042048,886.292969,110.786621,1.384833,341118689,12544742,33820109,12555707,208977,929280013,846457,33674316,33798397,3.741340
fdtd-2d_N256_1200,34562048,1054.750000,131.843750,1.648047,396682006,22305163,22219806,22281818,60,1105920013,923220,23920811,21166289,4.457497
fdtd-2d_N256_1300,40562048,1237.855469,154.731934,1.934149,459212276,27141642,30346001,27102821,33603,1297920013,999973,32429729,28239605,5.241927
fdtd-2d_N256_1400,47042048,1435.609375,179.451172,2.243140,546311387,39178425,40976806,39186501,45209,1505280013,1076911,46130604,46135171,6.110725
fdtd-2d_N256_1500,54002048,1648.011719,206.001465,2.575018,598186205,49314950,36501554,49298796,103159,1728000013,1153357,34848241,34639826,7.055881
fdtd-2d_N256_1600,61442048,1875.062500,234.382812,2.929785,764648901,27767929,57297190,27915833,10,1966080013,1231252,56075213,52121445,11.679103
fdtd-2d_N256_1700,69362048,2116.761719,264.595215,3.307440,859451152,62205152,60981390,61395243,3413,2219520013,1307210,40108280,38437488,9.083705
fdtd-2d_N256_1800,77762048,2373.109375,296.638672,3.707983,964325140,65423810,86830231,64362919,234232,2488320013,1383918,86583995,85935138,10.190345
fdtd-2d_N256_1900,86642048,2644.105469,330.513184,4.131415,1076365536,80330747,58894712,80378199,14,2772480013,1460578,59288047,57695791,11.397692
fdtd-2d_N256_2000,96002048,2929.750000,366.218750,4.577734,1186178279,94783834,65543119,93632369,1174,3072000013,1538584,65316786,69599378,12.590819
fdtd-2d_N256_2100,105842048,3230.042969,403.755371,5.046942,1333027039,102623854,116422481,102651484,197856,3386880013,1639470,114789367,115082816,13.873689
fdtd-2d_N256_2200,116162048,3544.984375,443.123047,5.539038,1463308877,98931366,114668786,98945072,369071,3717120013,1744834,114951193,114576404,15.220793
fdtd-2d_N256_2300,126962048,3874.574219,484.321777,6.054022,1581537794,116838617,89487417,115922208,337500,4062720013,1851820,107837483,89251992,16.697898
fdtd-2d_N256_2400,138242048,4218.812500,527.351562,6.591895,1712574984,121712232,115887864,122613635,231339,4423680013,1961695,92564319,102313398,18.120782
fdtd-2d_N300_1100,29042400,886.303711,110.787964,1.384850,400116029,14313445,38764897,14312747,246463,1089000013,991651,37679620,37708474,4.385111
fdtd-2d_N300_1200,34562400,1054.760742,131.845093,1.648064,471849158,25832334,42519680,25836647,410146,1296000013,1081667,43477604,43517421,5.223911
fdtd-2d_N300_1300,40562400,1237.866211,154.733276,1.934166,529097034,37707036,39430356,36849853,22637,1521000013,1171757,28603670,47138656,6.135813
fdtd-2d_N300_1400,47042400,1435.620117,179.452515,2.243156,618563996,46439010,37445846,46530157,38397,1764000013,1261916,37239843,36459913,7.159048
fdtd-2d_N300_1500,54002400,1648.022461,206.002808,2.575035,712563260,59536318,41094729,59848745,8,2025000013,1351540,42276945,39439215,8.258997
fdtd-2d_N300_1600,61442400,1875.073242,234.384155,2.929802,889175736,32718512,51854534,32719300,1496,2304000013,1442918,49432483,60766539,13.685726
fdtd-2d_N300_1700,69362400,2116.772461,264.596558,3.307457,1001476395,77152188,55592251,76802041,28516,2601000013,1531777,54770435,59976090,10.647439
fdtd-2d_N300_1800,77762400,2373.120117,296.640015,3.708000,1130286518,78854763,103703157,78889258,63301,2916000013,1621741,90893652,91692700,11.941205
fdtd-2d_N300_1900,86642400,2644.116211,330.514526,4.131432,1249968976,86767645,76333743,86564979,339469,3249000013,1711827,69279282,71945148,13.298262
fdtd-2d_N300_2000,96002400,2929.760742,366.220093,4.577751,1398633489,107143259,77523145,105947820,2329,3600000013,1802706,88981230,105809231,14.738122
fdtd-2d_N300_2100,105842400,3230.053711,403.756714,5.046959,1561297346,112957401,136093513,112656082,1631,3969000013,1920417,135028338,134958374,16.311537
fdtd-2d_N300_2200,116162400,3544.995117,443.124390,5.539055,1710504217,123619291,148399968,124274591,32,4356000013,2044775,147831309,147854653,17.879056
fdtd-2d_N300_2300,126962400,3874.584961,484.323120,6.054039,1839475320,125219176,104057493,125436565,37,4761000013,2170426,101161927,101225738,19.506227
fdtd-2d_N300_2400,138242400,4218.823242,527.352905,6.591911,1998138228,142100254,104636290,141999312,10,5184000013,2300898,104370207,107432063,21.272870
fdtd-2d_N400_1100,29043200,886.328125,110.791016,1.384888,534414725,18478619,51708924,18480868,199905,1452000013,1322134,51675332,51746618,5.847189
fdtd-2d_N400_1200,34563200,1054.785156,131.848145,1.648102,600815123,35182620,58705082,35419853,37,1728000013,1442517,40736302,54507891,6.955653
fdtd-2d_N400_1300,40563200,1237.890625,154.736328,1.934204,711186977,50564385,63900420,51645028,39210,2028000013,1562463,40061383,39563685,8.183559
fdtd-2d_N400_1400,47043200,1435.644531,179.455566,2.243195,807851778,61391482,52311906,60958874,4108,2352000013,1682208,51325411,48847911,9.547849
fdtd-2d_N400_1500,54003200,1648.046875,206.005859,2.575073,954989577,82733786,58990928,83080478,764,2700000013,1802563,55522146,60660055,11.012833
fdtd-2d_N400_1600,61443200,1875.097656,234.387207,2.929840,1197492532,44014120,74822324,44220844,30,3072000013,1923999,70879323,90571201,18.233820
fdtd-2d_N400_1700,69363200,2116.796875,264.599609,3.307495,1346322531,93406699,77797988,92145714,3048,3468000013,2042453,73093242,74249680,14.205585
fdtd-2d_N400_1800,77763200,2373.144531,296.643066,3.708038,1517965278,101523973,135135717,104192323,3152,3888000013,2162467,108569508,93140729,15.942459
fdtd-2d_N400_1900,86643200,2644.140625,330.517578,4.131470,1663125383,121963120,95531605,121568201,7,4332000013,2282042,90256538,90166668,17.789101
fdtd-2d_N400_2000,96003200,2929.785156,366.223145,4.577789,1859746502,145583822,107048998,145804779,1782,4800000013,2402993,165323948,165338032,19.679566
fdtd-2d_N400_2100,105843200,3230.078125,403.759766,5.046997,2081377466,161081668,178496018,161467995,47,5292000013,2561423,177772713,177835630,21.704075
fdtd-2d_N400_2200,116163200,3545.019531,443.127441,5.539093,2279764785,159786430,202371687,160123652,23,5808000013,2725185,202404992,202451652,23.809385
fdtd-2d_N400_2300,126963200,3874.609375,484.326172,6.054077,2499314400,187215286,155832615,182016475,1916,6348000013,2894153,215405332,135134123,26.012886
fdtd-2d_N400_2400,138243200,4218.847656,527.355957,6.591949,2705370056,189285849,226459130,188295263,2791,6912000013,3067704,146905340,162525366,28.343554
fdtd-2d_N512_1100,29044096,886.355469,110.794434,1.384930,682173239,23322998,61788888,22807493,9,1858560013,1692715,61784289,61810024,7.482442
fdtd-2d_N512_1200,34564096,1054.812500,131.851562,1.648145,783857351,41438564,68067870,43199515,3939,2211840013,1846392,74059838,74209361,8.932435
fdtd-2d_N512_1300,40564096,1237.917969,154.739746,1.934247,903173872,58194274,63045696,58242524,569054,2595840013,2000017,53431961,53502362,10.474956
fdtd-2d_N512_1400,47044096,1435.671875,179.458984,2.243237,1046891375,79116445,64855697,79167158,450568,3010560013,2153629,59959175,60001098,12.216529
fdtd-2d_N512_1500,54004096,1648.074219,206.009277,2.575116,1202479948,99913793,77159054,100009313,116037,3456000013,2306767,71806871,80776126,14.085359
fdtd-2d_N512_1600,61444096,1875.125000,234.390625,2.929883,1529616199,55104277,89582826,55272879,48,3932160013,2462752,96273490,99237052,23.323006
fdtd-2d_N512_1700,69364096,2116.824219,264.603027,3.307538,1698589051,123252355,99544097,123813435,7826,4439040013,2614458,96084020,96354912,18.187539
fdtd-2d_N512_1800,77764096,2373.171875,296.646484,3.708081,1913242639,129937912,106958932,131285054,14,4976640013,2767856,103606253,106423790,20.386054
fdtd-2d_N512_1900,86644096,2644.167969,330.520996,4.131512,2132409632,135316859,103667485,134958756,7905,5544960013,2921460,95497233,93096035,22.688927
fdtd-2d_N512_2000,96004096,2929.812500,366.226562,4.577832,2366403487,156538911,150087879,154892791,2358,6144000013,3075561,149495886,128929874,25.161752
fdtd-2d_N512_2100,105844096,3230.105469,403.763184,5.047040,2665369337,194139438,228766692,194235471,4151,6773760013,3276988,229124186,229285479,27.773409
fdtd-2d_N512_2200,116164096,3545.046875,443.130859,5.539136,2918176579,210359362,260842038,210675576,70,7434240013,3489815,254037603,253556215,30.462424
fdtd-2d_N512_2300,126964096,3874.636719,484.329590,6.054120,3152757498,221723035,181377355,228507783,35,8125440013,3704597,275467129,275942234,33.286807
fdtd-2d_N512_2400,138244096,4218.875000,527.359375,6.591992,3408257988,242612607,182022077,242932749,2949,8847360013,3923155,188848742,192764545,36.200351
fdtd-2d_N600_1100,29044800,886.376953,110.797119,1.384964,798855559,28975788,85155627,28964556,494673,2178000013,1983765,85203715,81455779,8.774385
fdtd-2d_N600_1200,34564800,1054.833984,131.854248,1.648178,893907266,50755234,62185000,50611502,27,2592000013,2163363,61588992,67849013,10.438029
fdtd-2d_N600_1300,40564800,1237.939453,154.742432,1.934280,1046516937,68370012,67027610,68046000,16,3042000013,2343703,66059295,66475108,12.280710
fdtd-2d_N600_1400,47044800,1435.693359,179.461670,2.243271,1243950149,85354137,70915443,85136773,1373,3528000013,2523292,66336406,66214853,14.321391
fdtd-2d_N600_1500,54004800,1648.095703,206.011963,2.575150,1439670426,115730284,83374505,112737216,5340,4050000013,2703539,86015731,88131123,16.508411
fdtd-2d_N600_1600,61444800,1875.146484,234.393311,2.929916,1792933917,66172892,131367555,66165698,3593,4608000013,2885389,102173548,107571363,27.342710
fdtd-2d_N600_1700,69364800,2116.845703,264.605713,3.307571,1993267931,159044410,109248967,158502338,15,5202000013,3063670,105582735,107923740,21.278370
fdtd-2d_N600_1800,77764800,2373.193359,296.649170,3.708115,2231903336,152431449,121928488,151912785,3024,5832000013,3243242,127294976,125153152,23.893097
fdtd-2d_N600_1900,86644800,2644.189453,330.523682,4.131546,2493514886,175941790,145672018,176443378,1122,6498000013,3424144,135318059,133310176,26.561585
fdtd-2d_N600_2000,96004800,2929.833984,366.229248,4.577866,2775514288,208075993,244327732,209324031,2339,7200000013,3605391,143378643,156578300,29.455859
fdtd-2d_N600_2100,105844800,3230.126953,403.765869,5.047073,3121254182,239562590,274301471,239621726,12,7938000013,3841071,268561414,268947165,32.483795
fdtd-2d_N600_2200,116164800,3545.068359,443.133545,5.539169,3419733027,234906820,309228641,236538295,35,8712000013,4088779,306102721,306306559,35.680490
fdtd-2d_N600_2300,126964800,3874.658203,484.332275,6.054153,3657458652,273328378,195582972,274440536,4587,9522000013,4342216,198461641,191655377,38.876332
fdtd-2d_N600_2400,138244800,4218.896484,527.362061,6.592026,3978629761,239756126,164731767,239249336,2906,10368000013,4598103,159654050,161727548,42.487337
fdtd-2d_N700_1100,29045600,886.401367,110.800171,1.385002,935118410,35469379,89996351,34329380,6516,2541000013,2313743,89814088,89814484,10.233454
fdtd-2d_N700_1200,34565600,1054.858398,131.857300,1.648216,1041138082,61009458,74904549,61733068,11,3024000013,2524567,65401388,59043957,12.178338
fdtd-2d_N700_1300,40565600,1237.963867,154.745483,1.934319,1251737474,93346039,115566432,93869160,3820,3549000013,2734355,115543149,115599025,14.323451
fdtd-2d_N700_1400,47045600,1435.717773,179.464722,2.243309,1436776720,109517143,84910991,105834072,3815,4116000013,2944546,128527737,84111156,16.701785
fdtd-2d_N700_1500,54005600,1648.120117,206.015015,2.575188,1630699555,144698915,119506081,146311104,55,4725000013,3153998,151321994,151378115,19.281878
